started,done,repl,algorithm,task_id
2024-04-14T20:17:18.338600Z,2024-04-14T20:17:33.571100Z,2,rpart,EMNIST
2024-04-14T20:17:18.338600Z,2024-04-14T20:17:33.838600Z,3,rpart,EMNIST
2024-04-14T20:17:18.338600Z,2024-04-14T20:17:33.773500Z,4,rpart,EMNIST
2024-04-14T20:17:18.329400Z,2024-04-14T20:17:35.513400Z,5,rpart,EMNIST
2024-04-14T20:17:18.390200Z,2024-04-14T20:17:33.805700Z,6,rpart,EMNIST
2024-04-14T20:17:18.390200Z,2024-04-14T20:17:33.997600Z,7,rpart,EMNIST
2024-04-14T20:17:18.390200Z,2024-04-14T20:17:33.574300Z,8,rpart,EMNIST
2024-04-14T20:18:17.929100Z,2024-04-14T20:18:39.936800Z,9,rpart,EMNIST
2024-04-14T20:18:17.756300Z,2024-04-14T20:18:31.958900Z,10,rpart,EMNIST
2024-04-14T20:18:17.756300Z,2024-04-14T20:18:22.116500Z,1,featureless,EMNIST
2024-04-14T20:18:17.756300Z,2024-04-14T20:18:22.116500Z,2,featureless,EMNIST
2024-04-14T20:18:17.753400Z,2024-04-14T20:18:24.749900Z,3,featureless,EMNIST
2024-04-14T20:18:17.750800Z,2024-04-14T20:18:22.120Z,4,featureless,EMNIST
2024-04-14T20:18:17.750800Z,2024-04-14T20:18:22.119700Z,5,featureless,EMNIST
2024-04-14T20:18:17.750800Z,2024-04-14T20:18:22.119700Z,6,featureless,EMNIST
2024-04-14T20:18:17.754800Z,2024-04-14T20:18:22.103Z,7,featureless,EMNIST
2024-04-14T20:18:17.754800Z,2024-04-14T20:18:22.103Z,8,featureless,EMNIST
2024-04-14T20:18:17.754700Z,2024-04-14T20:18:22.103700Z,9,featureless,EMNIST
2024-04-14T20:18:17.766500Z,2024-04-14T20:18:23.754400Z,10,featureless,EMNIST
,,1,xgboost,FashionMNIST
,,2,xgboost,FashionMNIST
,,3,xgboost,FashionMNIST
,,4,xgboost,FashionMNIST
,,5,xgboost,FashionMNIST
,,6,xgboost,FashionMNIST
,,7,xgboost,FashionMNIST
,,8,xgboost,FashionMNIST
,,9,xgboost,FashionMNIST
,,10,xgboost,FashionMNIST
2024-04-14T20:18:18.586600Z,2024-04-15T04:28:24.138300Z,1,nearest_neighbors,FashionMNIST
2024-04-14T20:18:18.586500Z,2024-04-15T04:28:24.555600Z,2,nearest_neighbors,FashionMNIST
2024-04-14T20:19:17.745800Z,2024-04-15T04:27:11.782900Z,3,nearest_neighbors,FashionMNIST
2024-04-14T20:19:17.476800Z,2024-04-15T04:51:05.308600Z,4,nearest_neighbors,FashionMNIST
2024-04-14T20:19:17.476800Z,2024-04-15T04:48:27.740400Z,5,nearest_neighbors,FashionMNIST
2024-04-14T20:19:17.476800Z,2024-04-15T04:54:07.546500Z,6,nearest_neighbors,FashionMNIST
2024-04-14T20:19:17.425Z,2024-04-15T04:41:24.320Z,7,nearest_neighbors,FashionMNIST
2024-04-14T20:19:17.497400Z,2024-04-15T04:43:15.889Z,8,nearest_neighbors,FashionMNIST
2024-04-14T20:19:17.497400Z,2024-04-15T04:40:23.741200Z,9,nearest_neighbors,FashionMNIST
2024-04-14T20:19:17.497400Z,2024-04-15T04:42:06.312600Z,10,nearest_neighbors,FashionMNIST
2024-04-14T20:19:17.448200Z,2024-04-15T03:34:33.065200Z,1,cv_glmnet,FashionMNIST
2024-04-14T20:19:17.448100Z,2024-04-15T01:51:10.992900Z,2,cv_glmnet,FashionMNIST
2024-04-14T20:19:17.448200Z,2024-04-15T01:56:07.487700Z,3,cv_glmnet,FashionMNIST
2024-04-14T20:19:17.463Z,2024-04-15T00:06:05.598600Z,4,cv_glmnet,FashionMNIST
2024-04-14T20:19:17.370100Z,2024-04-15T00:47:37.362700Z,5,cv_glmnet,FashionMNIST
2024-04-14T20:45:20.599300Z,2024-04-15T01:50:20.191800Z,6,cv_glmnet,FashionMNIST
2024-04-15T01:01:28.437700Z,2024-04-15T07:51:14.280Z,7,cv_glmnet,FashionMNIST
2024-04-15T01:01:28.437700Z,2024-04-15T04:01:13.164900Z,8,cv_glmnet,FashionMNIST
2024-04-15T01:01:23.922200Z,2024-04-15T05:03:11.017600Z,9,cv_glmnet,FashionMNIST
2024-04-15T01:35:36.261800Z,2024-04-15T06:29:33.935400Z,10,cv_glmnet,FashionMNIST
2024-04-15T01:51:27.274200Z,2024-04-15T01:51:50.378700Z,1,rpart,FashionMNIST
2024-04-15T01:51:27.330500Z,2024-04-15T01:51:53.486500Z,2,rpart,FashionMNIST
2024-04-15T01:52:19.297100Z,2024-04-15T01:52:40.773700Z,3,rpart,FashionMNIST
2024-04-15T01:52:19.855600Z,2024-04-15T01:52:45.850500Z,4,rpart,FashionMNIST
2024-04-15T01:53:19.117600Z,2024-04-15T01:53:42.879800Z,5,rpart,FashionMNIST
2024-04-15T01:53:19.504200Z,2024-04-15T01:53:46.635Z,6,rpart,FashionMNIST
2024-04-15T01:54:20.006300Z,2024-04-15T01:54:44.696300Z,7,rpart,FashionMNIST
2024-04-15T01:54:21.574900Z,2024-04-15T01:54:49.369200Z,8,rpart,FashionMNIST
2024-04-15T01:55:19.454900Z,2024-04-15T01:55:41.479500Z,9,rpart,FashionMNIST
2024-04-15T01:55:19.776600Z,2024-04-15T01:55:47.282600Z,10,rpart,FashionMNIST
2024-04-15T01:56:20.593900Z,2024-04-15T01:56:30.545100Z,1,featureless,FashionMNIST
2024-04-15T01:56:21.317500Z,2024-04-15T01:56:25.745Z,2,featureless,FashionMNIST
2024-04-15T01:56:21.317500Z,2024-04-15T01:56:25.745Z,3,featureless,FashionMNIST
2024-04-15T01:57:21.216700Z,2024-04-15T01:57:29.905900Z,4,featureless,FashionMNIST
2024-04-15T01:57:20.183Z,2024-04-15T01:57:24.626800Z,5,featureless,FashionMNIST
2024-04-15T01:57:20.183Z,2024-04-15T01:57:24.626800Z,6,featureless,FashionMNIST
2024-04-15T01:58:20.000600Z,2024-04-15T01:58:32.334300Z,7,featureless,FashionMNIST
2024-04-15T01:58:20.489600Z,2024-04-15T01:58:24.865500Z,8,featureless,FashionMNIST
2024-04-15T01:58:20.489600Z,2024-04-15T01:58:24.900700Z,9,featureless,FashionMNIST
2024-04-15T01:59:19.508600Z,2024-04-15T01:59:30.666600Z,10,featureless,FashionMNIST
,,1,xgboost,FishSonar_river
,,2,xgboost,FishSonar_river
,,3,xgboost,FishSonar_river
,,4,xgboost,FishSonar_river
,,5,xgboost,FishSonar_river
,,6,xgboost,FishSonar_river
,,7,xgboost,FishSonar_river
,,8,xgboost,FishSonar_river
,,9,xgboost,FishSonar_river
,,10,xgboost,FishSonar_river
,,1,nearest_neighbors,FishSonar_river
,,2,nearest_neighbors,FishSonar_river
,,3,nearest_neighbors,FishSonar_river
,,4,nearest_neighbors,FishSonar_river
,,5,nearest_neighbors,FishSonar_river
,,6,nearest_neighbors,FishSonar_river
,,7,nearest_neighbors,FishSonar_river
,,8,nearest_neighbors,FishSonar_river
,,9,nearest_neighbors,FishSonar_river
,,10,nearest_neighbors,FishSonar_river
2024-04-15T05:01:24.663500Z,2024-04-15T05:25:36.341100Z,1,cv_glmnet,FishSonar_river
2024-04-15T05:02:21.907600Z,2024-04-15T05:27:39.732300Z,2,cv_glmnet,FishSonar_river
2024-04-15T05:03:21.822800Z,2024-04-15T05:25:16.533400Z,3,cv_glmnet,FishSonar_river
2024-04-15T05:04:22.160400Z,2024-04-15T05:25:16.754Z,4,cv_glmnet,FishSonar_river
2024-04-15T05:08:21.629Z,2024-04-15T05:33:17.225Z,5,cv_glmnet,FishSonar_river
2024-04-15T05:10:23.052Z,2024-04-15T05:33:40.257400Z,6,cv_glmnet,FishSonar_river
2024-04-15T05:16:22.746300Z,2024-04-15T05:33:20.750600Z,7,cv_glmnet,FishSonar_river
2024-04-15T05:18:24.048700Z,2024-04-15T05:38:06.802500Z,8,cv_glmnet,FishSonar_river
2024-04-15T05:25:24.424800Z,2024-04-15T05:47:26.821100Z,9,cv_glmnet,FishSonar_river
2024-04-15T05:25:24.428100Z,2024-04-15T05:46:37.767100Z,10,cv_glmnet,FishSonar_river
2024-04-15T05:26:27.430200Z,2024-04-15T05:29:37.776500Z,1,rpart,FishSonar_river
2024-04-15T05:28:22.631200Z,2024-04-15T05:31:28.295400Z,2,rpart,FishSonar_river
2024-04-15T05:30:22.751800Z,2024-04-15T05:33:24.628800Z,3,rpart,FishSonar_river
2024-04-15T05:31:23.731900Z,2024-04-15T05:35:46.006Z,4,rpart,FishSonar_river
2024-04-15T05:32:22.888300Z,2024-04-15T05:36:02.382800Z,5,rpart,FishSonar_river
2024-04-15T05:32:22.839900Z,2024-04-15T05:35:22.914500Z,6,rpart,FishSonar_river
2024-04-15T05:33:22.791400Z,2024-04-15T05:36:37.521800Z,7,rpart,FishSonar_river
2024-04-15T05:34:22.846700Z,2024-04-15T05:37:19.074600Z,8,rpart,FishSonar_river
2024-04-15T05:34:22.840100Z,2024-04-15T05:37:13.817200Z,9,rpart,FishSonar_river
2024-04-15T05:34:22.840100Z,2024-04-15T05:37:06.974100Z,10,rpart,FishSonar_river
2024-04-15T05:35:23.067900Z,2024-04-15T05:35:32.533900Z,1,featureless,FishSonar_river
2024-04-15T05:36:23.144300Z,2024-04-15T05:36:33.998700Z,2,featureless,FishSonar_river
2024-04-15T05:36:23.144300Z,2024-04-15T05:36:33.997300Z,3,featureless,FishSonar_river
2024-04-15T05:36:23.093200Z,2024-04-15T05:36:33.093700Z,4,featureless,FishSonar_river
2024-04-15T05:36:23.081600Z,2024-04-15T05:36:32.517600Z,5,featureless,FishSonar_river
2024-04-15T05:37:23.139400Z,2024-04-15T05:37:33.079500Z,6,featureless,FishSonar_river
2024-04-15T05:37:23.139400Z,2024-04-15T05:37:33.059800Z,7,featureless,FishSonar_river
2024-04-15T05:37:23.195600Z,2024-04-15T05:37:33.892600Z,8,featureless,FishSonar_river
2024-04-15T05:37:23.195600Z,2024-04-15T05:37:33.911700Z,9,featureless,FishSonar_river
2024-04-15T05:37:23.133200Z,2024-04-15T05:37:32.907200Z,10,featureless,FishSonar_river
,,1,xgboost,KMNIST
,,2,xgboost,KMNIST
,,3,xgboost,KMNIST
,,4,xgboost,KMNIST
,,5,xgboost,KMNIST
,,6,xgboost,KMNIST
,,7,xgboost,KMNIST
,,8,xgboost,KMNIST
,,9,xgboost,KMNIST
,,10,xgboost,KMNIST
2024-04-15T05:47:22.250200Z,2024-04-15T18:50:32.359900Z,1,nearest_neighbors,KMNIST
2024-04-15T05:48:22.079400Z,2024-04-15T19:10:18.831400Z,2,nearest_neighbors,KMNIST
2024-04-15T08:01:27.964100Z,2024-04-15T22:35:05.562Z,3,nearest_neighbors,KMNIST
2024-04-15T08:01:27.998500Z,2024-04-15T22:40:14.300200Z,4,nearest_neighbors,KMNIST
2024-04-15T08:01:39.356400Z,2024-04-15T22:37:01.409200Z,5,nearest_neighbors,KMNIST
2024-04-15T08:01:29.689200Z,2024-04-15T20:45:21.688700Z,6,nearest_neighbors,KMNIST
2024-04-15T08:01:27.928800Z,2024-04-15T19:40:29.707100Z,7,nearest_neighbors,KMNIST
2024-04-15T08:30:30.089900Z,2024-04-15T23:07:16.965700Z,8,nearest_neighbors,KMNIST
2024-04-15T09:10:28.872200Z,2024-04-15T23:41:51.629400Z,9,nearest_neighbors,KMNIST
2024-04-15T09:45:30.503400Z,2024-04-16T00:23:35.328600Z,10,nearest_neighbors,KMNIST
2024-04-15T10:20:38.704300Z,2024-04-15T12:53:41.729500Z,1,cv_glmnet,KMNIST
2024-04-15T10:55:37.745700Z,2024-04-15T13:28:17.206500Z,2,cv_glmnet,KMNIST
2024-04-15T11:30:37.730400Z,2024-04-15T14:00:34.689300Z,3,cv_glmnet,KMNIST
2024-04-15T16:57:26.051Z,2024-04-15T19:31:33.771400Z,4,cv_glmnet,KMNIST
2024-04-15T14:01:11.546100Z,2024-04-15T16:30:37.294300Z,5,cv_glmnet,KMNIST
2024-04-15T14:25:10.246Z,2024-04-15T16:55:38.367Z,6,cv_glmnet,KMNIST
2024-04-15T15:00:10.232400Z,2024-04-15T17:30:38.635200Z,7,cv_glmnet,KMNIST
2024-04-15T15:35:14.872800Z,2024-04-15T18:04:34.442700Z,8,cv_glmnet,KMNIST
2024-04-15T16:02:26.327700Z,2024-04-15T17:21:54.989600Z,9,cv_glmnet,KMNIST
2024-04-15T16:31:27.861400Z,2024-04-15T19:03:12.315300Z,10,cv_glmnet,KMNIST
2024-04-15T16:56:28.679200Z,2024-04-15T16:56:55.557200Z,1,rpart,KMNIST
2024-04-15T17:22:33.682800Z,2024-04-15T17:22:57.508700Z,2,rpart,KMNIST
2024-04-15T17:23:33.988800Z,2024-04-15T17:23:55.017700Z,3,rpart,KMNIST
2024-04-15T17:24:27.010Z,2024-04-15T17:24:47.638800Z,4,rpart,KMNIST
2024-04-15T17:25:25.021200Z,2024-04-15T17:25:46.237800Z,5,rpart,KMNIST
2024-04-15T17:26:25.091500Z,2024-04-15T17:26:45.358Z,6,rpart,KMNIST
2024-04-15T17:27:28.356100Z,2024-04-15T17:27:48.938400Z,7,rpart,KMNIST
2024-04-15T17:28:25.995100Z,2024-04-15T17:28:46.995100Z,8,rpart,KMNIST
2024-04-15T17:29:25.314600Z,2024-04-15T17:29:45.493300Z,9,rpart,KMNIST
2024-04-15T17:30:25.170400Z,2024-04-15T17:30:45.445400Z,10,rpart,KMNIST
2024-04-15T17:31:30.115100Z,2024-04-15T17:31:37.496700Z,1,featureless,KMNIST
2024-04-15T17:31:57.986500Z,2024-04-15T17:32:07.410200Z,2,featureless,KMNIST
2024-04-15T17:32:25.395300Z,2024-04-15T17:32:32.468500Z,3,featureless,KMNIST
2024-04-15T17:32:42.836300Z,2024-04-15T17:32:52.388100Z,4,featureless,KMNIST
2024-04-15T17:33:27.581600Z,2024-04-15T17:33:35.523900Z,5,featureless,KMNIST
2024-04-15T17:33:38.795300Z,2024-04-15T17:33:48.912500Z,6,featureless,KMNIST
2024-04-15T17:34:30.807300Z,2024-04-15T17:34:37.514800Z,7,featureless,KMNIST
2024-04-15T17:34:26.396100Z,2024-04-15T17:34:33.084500Z,8,featureless,KMNIST
2024-04-15T17:35:27.688500Z,2024-04-15T17:35:34.522100Z,9,featureless,KMNIST
2024-04-15T17:35:27.385300Z,2024-04-15T17:35:33.695700Z,10,featureless,KMNIST
2024-04-15T17:36:26.248100Z,2024-04-17T11:59:24.313300Z,1,xgboost,MNIST
2024-04-15T17:36:25.397200Z,2024-04-17T11:43:22.840Z,2,xgboost,MNIST
,,3,xgboost,MNIST
,,4,xgboost,MNIST
,,5,xgboost,MNIST
,,6,xgboost,MNIST
,,7,xgboost,MNIST
,,8,xgboost,MNIST
,,9,xgboost,MNIST
,,10,xgboost,MNIST
2024-04-15T19:31:50.751400Z,2024-04-16T09:11:25.959700Z,1,nearest_neighbors,MNIST
2024-04-15T19:40:52.580500Z,2024-04-16T09:47:58.989400Z,2,nearest_neighbors,MNIST
2024-04-15T21:01:25.440800Z,2024-04-16T12:14:29.773800Z,3,nearest_neighbors,MNIST
2024-04-15T21:01:12.619300Z,2024-04-16T11:31:27.748100Z,4,nearest_neighbors,MNIST
2024-04-15T21:01:00.847400Z,2024-04-16T10:44:47.768600Z,5,nearest_neighbors,MNIST
2024-04-15T21:01:04.379600Z,2024-04-16T11:36:56.959800Z,6,nearest_neighbors,MNIST
2024-04-15T21:01:12.653100Z,2024-04-16T12:11:15.534700Z,7,nearest_neighbors,MNIST
2024-04-15T23:01:32.635Z,2024-04-16T13:58:19.119900Z,8,nearest_neighbors,MNIST
2024-04-15T23:01:32.634900Z,2024-04-16T14:44:37.198500Z,9,nearest_neighbors,MNIST
2024-04-15T23:01:41.277300Z,2024-04-16T14:28:48.095Z,10,nearest_neighbors,MNIST
2024-04-15T23:01:41.258300Z,2024-04-16T09:17:39.877700Z,1,cv_glmnet,MNIST
2024-04-15T23:01:32.676600Z,2024-04-16T07:19:42.656200Z,2,cv_glmnet,MNIST
2024-04-15T23:01:32.645300Z,2024-04-16T08:52:13.124500Z,3,cv_glmnet,MNIST
2024-04-16T05:00:40.932500Z,2024-04-16T07:39:41.835100Z,4,cv_glmnet,MNIST
2024-04-16T05:00:55.148900Z,2024-04-16T13:01:22.792Z,5,cv_glmnet,MNIST
2024-04-16T05:00:40.933300Z,2024-04-16T12:05:46.409100Z,6,cv_glmnet,MNIST
2024-04-16T05:00:46.059500Z,2024-04-16T13:33:18.386700Z,7,cv_glmnet,MNIST
2024-04-16T05:00:44.230400Z,2024-04-16T13:05:57.487500Z,8,cv_glmnet,MNIST
2024-04-16T05:00:44.230400Z,2024-04-16T12:56:32.898Z,9,cv_glmnet,MNIST
2024-04-16T05:00:44.230400Z,2024-04-16T13:00:13.906400Z,10,cv_glmnet,MNIST
2024-04-16T05:00:44.182700Z,2024-04-16T05:00:58.594200Z,1,rpart,MNIST
2024-04-16T05:00:44.185700Z,2024-04-16T05:00:58.528600Z,2,rpart,MNIST
2024-04-16T05:00:48.837900Z,2024-04-16T05:01:03.212100Z,3,rpart,MNIST
2024-04-16T05:00:48.838Z,2024-04-16T05:01:02.808100Z,4,rpart,MNIST
2024-04-16T05:00:44.244600Z,2024-04-16T05:01:01.799100Z,5,rpart,MNIST
2024-04-16T05:00:42.700300Z,2024-04-16T05:00:57.228800Z,6,rpart,MNIST
2024-04-16T05:01:37.918600Z,2024-04-16T05:01:52.035200Z,7,rpart,MNIST
2024-04-16T05:01:39.031100Z,2024-04-16T05:01:53.275600Z,8,rpart,MNIST
2024-04-16T05:01:43.139200Z,2024-04-16T05:01:57.250200Z,9,rpart,MNIST
2024-04-16T05:01:43.139300Z,2024-04-16T05:01:56.958700Z,10,rpart,MNIST
2024-04-16T05:01:38.290900Z,2024-04-16T05:01:44.547600Z,1,featureless,MNIST
2024-04-16T05:01:37.793300Z,2024-04-16T05:01:42.737Z,2,featureless,MNIST
2024-04-16T05:02:38.061600Z,2024-04-16T05:02:43.029500Z,3,featureless,MNIST
2024-04-16T05:02:41.647900Z,2024-04-16T05:02:46.680700Z,4,featureless,MNIST
2024-04-16T05:02:41.355200Z,2024-04-16T05:02:45.633800Z,5,featureless,MNIST
2024-04-16T05:02:41.355Z,2024-04-16T05:02:45.617800Z,6,featureless,MNIST
2024-04-16T05:02:38.374500Z,2024-04-16T05:02:44.596Z,7,featureless,MNIST
2024-04-16T05:02:37.894300Z,2024-04-16T05:02:42.849300Z,8,featureless,MNIST
2024-04-16T05:03:40.224400Z,2024-04-16T05:03:46.676500Z,9,featureless,MNIST
2024-04-16T05:03:38.198300Z,2024-04-16T05:03:43.312100Z,10,featureless,MNIST
,,1,xgboost,MNIST_EMNIST
,,2,xgboost,MNIST_EMNIST
,,3,xgboost,MNIST_EMNIST
,,4,xgboost,MNIST_EMNIST
,,5,xgboost,MNIST_EMNIST
,,6,xgboost,MNIST_EMNIST
,,7,xgboost,MNIST_EMNIST
,,8,xgboost,MNIST_EMNIST
,,9,xgboost,MNIST_EMNIST
,,10,xgboost,MNIST_EMNIST
,,1,nearest_neighbors,MNIST_EMNIST
,,2,nearest_neighbors,MNIST_EMNIST
,,3,nearest_neighbors,MNIST_EMNIST
,,4,nearest_neighbors,MNIST_EMNIST
,,5,nearest_neighbors,MNIST_EMNIST
,,6,nearest_neighbors,MNIST_EMNIST
,,7,nearest_neighbors,MNIST_EMNIST
,,8,nearest_neighbors,MNIST_EMNIST
,,9,nearest_neighbors,MNIST_EMNIST
,,10,nearest_neighbors,MNIST_EMNIST
,,1,cv_glmnet,MNIST_EMNIST
,,2,cv_glmnet,MNIST_EMNIST
,,3,cv_glmnet,MNIST_EMNIST
,,4,cv_glmnet,MNIST_EMNIST
,,5,cv_glmnet,MNIST_EMNIST
,,6,cv_glmnet,MNIST_EMNIST
,,7,cv_glmnet,MNIST_EMNIST
,,8,cv_glmnet,MNIST_EMNIST
,,9,cv_glmnet,MNIST_EMNIST
,,10,cv_glmnet,MNIST_EMNIST
2024-04-17T15:33:32.740700Z,2024-04-17T15:34:02.701700Z,1,rpart,MNIST_EMNIST
2024-04-17T15:33:32.740700Z,2024-04-17T15:34:02.613100Z,2,rpart,MNIST_EMNIST
2024-04-17T15:33:54.877900Z,2024-04-17T15:34:26.158Z,3,rpart,MNIST_EMNIST
2024-04-17T15:33:46.228100Z,2024-04-17T15:34:15.101900Z,4,rpart,MNIST_EMNIST
2024-04-17T15:33:46.227900Z,2024-04-17T15:34:15.431800Z,5,rpart,MNIST_EMNIST
2024-04-17T15:33:42.501100Z,2024-04-17T15:34:17.261200Z,6,rpart,MNIST_EMNIST
2024-04-17T15:33:42.501100Z,2024-04-17T15:34:17.449400Z,7,rpart,MNIST_EMNIST
2024-04-17T15:33:32.741200Z,2024-04-17T15:34:02.084900Z,8,rpart,MNIST_EMNIST
2024-04-17T15:33:32.741200Z,2024-04-17T15:34:01.700400Z,9,rpart,MNIST_EMNIST
2024-04-17T15:33:46.272100Z,2024-04-17T15:34:19.600400Z,10,rpart,MNIST_EMNIST
2024-04-17T15:33:32.740800Z,2024-04-17T15:33:40.954900Z,1,featureless,MNIST_EMNIST
2024-04-17T15:33:32.740600Z,2024-04-17T15:33:40.832800Z,2,featureless,MNIST_EMNIST
2024-04-17T15:34:31.936100Z,2024-04-17T15:34:39.173500Z,3,featureless,MNIST_EMNIST
2024-04-17T15:34:31.936100Z,2024-04-17T15:34:39.191200Z,4,featureless,MNIST_EMNIST
2024-04-17T15:34:31.862600Z,2024-04-17T15:34:39.324600Z,5,featureless,MNIST_EMNIST
2024-04-17T15:34:33.026700Z,2024-04-17T15:34:40.254800Z,6,featureless,MNIST_EMNIST
2024-04-17T15:34:33.026700Z,2024-04-17T15:34:40.111600Z,7,featureless,MNIST_EMNIST
2024-04-17T15:34:33.026700Z,2024-04-17T15:34:40.276500Z,8,featureless,MNIST_EMNIST
2024-04-17T15:34:31.934200Z,2024-04-17T15:34:39.251700Z,9,featureless,MNIST_EMNIST
2024-04-17T15:34:31.934100Z,2024-04-17T15:34:39.232300Z,10,featureless,MNIST_EMNIST
,,1,xgboost,MNIST_EMNIST_rot
,,2,xgboost,MNIST_EMNIST_rot
,,3,xgboost,MNIST_EMNIST_rot
,,4,xgboost,MNIST_EMNIST_rot
,,5,xgboost,MNIST_EMNIST_rot
,,6,xgboost,MNIST_EMNIST_rot
,,7,xgboost,MNIST_EMNIST_rot
,,8,xgboost,MNIST_EMNIST_rot
,,9,xgboost,MNIST_EMNIST_rot
,,10,xgboost,MNIST_EMNIST_rot
,,1,nearest_neighbors,MNIST_EMNIST_rot
,,2,nearest_neighbors,MNIST_EMNIST_rot
,,3,nearest_neighbors,MNIST_EMNIST_rot
,,4,nearest_neighbors,MNIST_EMNIST_rot
,,5,nearest_neighbors,MNIST_EMNIST_rot
,,6,nearest_neighbors,MNIST_EMNIST_rot
,,7,nearest_neighbors,MNIST_EMNIST_rot
,,8,nearest_neighbors,MNIST_EMNIST_rot
,,9,nearest_neighbors,MNIST_EMNIST_rot
,,10,nearest_neighbors,MNIST_EMNIST_rot
,,1,cv_glmnet,MNIST_EMNIST_rot
,,2,cv_glmnet,MNIST_EMNIST_rot
,,3,cv_glmnet,MNIST_EMNIST_rot
,,4,cv_glmnet,MNIST_EMNIST_rot
,,5,cv_glmnet,MNIST_EMNIST_rot
,,6,cv_glmnet,MNIST_EMNIST_rot
,,7,cv_glmnet,MNIST_EMNIST_rot
,,8,cv_glmnet,MNIST_EMNIST_rot
,,9,cv_glmnet,MNIST_EMNIST_rot
,,10,cv_glmnet,MNIST_EMNIST_rot
2024-04-17T16:29:52.348400Z,2024-04-17T16:30:28.302100Z,1,rpart,MNIST_EMNIST_rot
2024-04-17T16:30:39.051200Z,2024-04-17T16:31:14.840500Z,2,rpart,MNIST_EMNIST_rot
2024-04-17T16:31:39.451300Z,2024-04-17T16:32:15.215Z,3,rpart,MNIST_EMNIST_rot
2024-04-17T16:32:39.220500Z,2024-04-17T16:33:14.634Z,4,rpart,MNIST_EMNIST_rot
2024-04-17T16:33:39.295700Z,2024-04-17T16:34:14.937700Z,5,rpart,MNIST_EMNIST_rot
2024-04-17T16:34:39.144200Z,2024-04-17T16:35:14.881600Z,6,rpart,MNIST_EMNIST_rot
2024-04-17T16:35:39.624200Z,2024-04-17T16:36:15.105300Z,7,rpart,MNIST_EMNIST_rot
2024-04-17T16:36:39.725100Z,2024-04-17T16:37:15.540200Z,8,rpart,MNIST_EMNIST_rot
2024-04-17T16:37:39.328400Z,2024-04-17T16:38:14.657200Z,9,rpart,MNIST_EMNIST_rot
2024-04-17T16:38:39.737400Z,2024-04-17T16:39:15.055200Z,10,rpart,MNIST_EMNIST_rot
2024-04-17T16:39:39.682400Z,2024-04-17T16:39:48.008900Z,1,featureless,MNIST_EMNIST_rot
2024-04-17T16:40:39.455700Z,2024-04-17T16:40:47.798100Z,2,featureless,MNIST_EMNIST_rot
2024-04-17T17:00:42.708400Z,2024-04-17T17:00:49.892500Z,3,featureless,MNIST_EMNIST_rot
2024-04-17T17:00:42.705500Z,2024-04-17T17:00:49.759600Z,4,featureless,MNIST_EMNIST_rot
2024-04-17T17:02:04.246300Z,2024-04-17T17:02:11.541100Z,5,featureless,MNIST_EMNIST_rot
2024-04-17T17:02:04.236300Z,2024-04-17T17:02:11.504Z,6,featureless,MNIST_EMNIST_rot
2024-04-17T17:03:02.222900Z,2024-04-17T17:03:09.541100Z,7,featureless,MNIST_EMNIST_rot
2024-04-17T17:03:02.201200Z,2024-04-17T17:03:09.353700Z,8,featureless,MNIST_EMNIST_rot
2024-04-17T17:03:46.989200Z,2024-04-17T17:03:54.293800Z,9,featureless,MNIST_EMNIST_rot
2024-04-17T17:03:46.988600Z,2024-04-17T17:03:54.202600Z,10,featureless,MNIST_EMNIST_rot
,,1,xgboost,MNIST_FashionMNIST
,,2,xgboost,MNIST_FashionMNIST
,,3,xgboost,MNIST_FashionMNIST
,,4,xgboost,MNIST_FashionMNIST
,,5,xgboost,MNIST_FashionMNIST
,,6,xgboost,MNIST_FashionMNIST
,,7,xgboost,MNIST_FashionMNIST
,,8,xgboost,MNIST_FashionMNIST
,,9,xgboost,MNIST_FashionMNIST
,,10,xgboost,MNIST_FashionMNIST
,,1,nearest_neighbors,MNIST_FashionMNIST
,,2,nearest_neighbors,MNIST_FashionMNIST
,,3,nearest_neighbors,MNIST_FashionMNIST
,,4,nearest_neighbors,MNIST_FashionMNIST
,,5,nearest_neighbors,MNIST_FashionMNIST
,,6,nearest_neighbors,MNIST_FashionMNIST
,,7,nearest_neighbors,MNIST_FashionMNIST
,,8,nearest_neighbors,MNIST_FashionMNIST
,,9,nearest_neighbors,MNIST_FashionMNIST
,,10,nearest_neighbors,MNIST_FashionMNIST
,,1,cv_glmnet,MNIST_FashionMNIST
,,2,cv_glmnet,MNIST_FashionMNIST
,,3,cv_glmnet,MNIST_FashionMNIST
,,4,cv_glmnet,MNIST_FashionMNIST
,,5,cv_glmnet,MNIST_FashionMNIST
,,6,cv_glmnet,MNIST_FashionMNIST
,,7,cv_glmnet,MNIST_FashionMNIST
,,8,cv_glmnet,MNIST_FashionMNIST
,,9,cv_glmnet,MNIST_FashionMNIST
,,10,cv_glmnet,MNIST_FashionMNIST
,,1,rpart,MNIST_FashionMNIST
,,2,rpart,MNIST_FashionMNIST
,,3,rpart,MNIST_FashionMNIST
,,4,rpart,MNIST_FashionMNIST
,,5,rpart,MNIST_FashionMNIST
,,6,rpart,MNIST_FashionMNIST
,,7,rpart,MNIST_FashionMNIST
,,8,rpart,MNIST_FashionMNIST
,,9,rpart,MNIST_FashionMNIST
,,10,rpart,MNIST_FashionMNIST
,,1,featureless,MNIST_FashionMNIST
