grid_job_i,task.i,learner.i,resampling.i,task_id,learner_id,resampling_id,test.subset,train.subsets,groups,test.fold,seed,n.train.groups,iteration,Train_subsets,start.time,end.time,process,classif.acc
367,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,2,1,4500,7,all,2026-03-03T13:43:31.866548Z,2026-03-03T16:34:59.751827Z,30,0.33125
368,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,2,1,7200,8,all,2026-03-03T13:43:32.340727Z,2026-03-03T18:56:29.252709Z,42,0.36375
369,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,2,1,11700,9,all,2026-03-05T02:47:12.602084Z,2026-03-05T06:11:01.037224Z,3,0.36125
36,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,6,1,720,36,all,2026-03-03T13:28:23.530437Z,2026-03-03T13:30:41.134533Z,7,0.333333333333333
370,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,2,1,4500,10,all,2026-03-03T13:43:44.505882Z,2026-03-03T16:39:00.779177Z,37,0.38
371,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,2,1,7200,11,all,2026-03-03T13:43:44.589503Z,2026-03-03T18:38:41.629796Z,28,0.386
372,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,2,1,11700,12,all,2026-03-05T02:47:12.602082Z,2026-03-05T06:09:12.525133Z,2,0.386
373,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,3,1,4500,13,all,2026-03-03T13:43:44.931874Z,2026-03-03T16:35:56.963152Z,43,0.35
374,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,3,1,7200,14,all,2026-03-03T13:43:44.985474Z,2026-03-03T18:40:00.223755Z,39,0.34875
375,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,3,1,11700,15,all,2026-03-05T02:47:12.601624Z,2026-03-05T04:46:40.938365Z,15,0.36625
376,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,3,1,4500,16,all,2026-03-03T13:43:45.714605Z,2026-03-03T16:32:30.830394Z,40,0.368
377,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,3,1,7200,17,all,2026-03-03T13:46:13.502883Z,2026-03-03T15:38:38.794512Z,49,0.362
378,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,3,1,11700,18,all,2026-03-03T13:46:13.502905Z,2026-03-03T16:42:35.762989Z,45,0.384
379,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,4,1,4500,19,all,2026-03-03T13:46:13.502957Z,2026-03-03T14:58:58.876314Z,47,0.335
37,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,7,1,270,37,all,2026-03-03T13:28:23.530473Z,2026-03-03T13:30:41.134178Z,38,0.346938775510204
380,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,4,1,7200,20,all,2026-03-03T13:46:13.508094Z,2026-03-03T15:53:51.409951Z,46,0.36875
381,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,4,1,11700,21,all,2026-03-03T13:46:13.508159Z,2026-03-03T17:20:13.009478Z,48,0.37625
382,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,4,1,4500,22,all,2026-03-03T13:46:13.508451Z,2026-03-03T15:11:00.294208Z,44,0.358
383,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,4,1,7200,23,all,2026-03-03T13:48:45.631538Z,2026-03-03T15:39:32.532008Z,4,0.374
384,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,4,1,11700,24,all,2026-03-03T13:48:45.631551Z,2026-03-03T16:22:59.855626Z,5,0.352
385,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,5,1,4500,25,all,2026-03-03T13:48:45.632732Z,2026-03-03T15:16:48.594184Z,1,0.38375
386,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,5,1,7200,26,all,2026-03-03T13:48:45.632907Z,2026-03-03T15:57:54.814378Z,3,0.37125
387,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,5,1,11700,27,all,2026-03-03T13:48:45.633188Z,2026-03-03T16:57:51.335098Z,2,0.39
388,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,5,1,4500,28,all,2026-03-03T13:53:42.067373Z,2026-03-03T17:17:02.615067Z,14,0.378
389,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,5,1,7200,29,all,2026-03-05T02:47:12.601573Z,2026-03-05T05:09:57.882845Z,12,0.398
38,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,7,1,450,38,all,2026-03-03T13:28:23.530433Z,2026-03-03T13:30:41.134446Z,1,0.346938775510204
390,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,5,1,11700,30,all,2026-03-03T13:53:42.067451Z,2026-03-03T17:13:30.487508Z,24,0.402
391,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,6,1,4500,31,all,2026-03-03T13:53:42.067610Z,2026-03-03T15:30:35.643663Z,26,0.34375
392,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,6,1,7200,32,all,2026-03-03T13:53:42.067765Z,2026-03-03T16:10:31.450088Z,22,0.34875
393,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,6,1,11700,33,all,2026-03-03T13:53:42.068124Z,2026-03-03T17:25:10.358540Z,27,0.35625
394,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,6,1,4500,34,all,2026-03-03T13:53:42.068361Z,2026-03-03T17:20:39.529671Z,10,0.354
395,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,6,1,7200,35,all,2026-03-03T13:53:42.068608Z,2026-03-03T16:14:31.680524Z,25,0.358
396,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,6,1,11700,36,all,2026-03-05T02:47:12.601623Z,2026-03-05T07:53:42.756907Z,19,0.338
397,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,7,1,4500,37,all,2026-03-03T13:53:42.069071Z,2026-03-03T17:18:36.676292Z,6,0.33
398,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,7,1,7200,38,all,2026-03-03T13:53:42.069336Z,2026-03-03T16:12:27.274455Z,23,0.3425
399,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,7,1,11700,39,all,2026-03-05T02:47:12.602181Z,2026-03-05T07:49:43.822928Z,16,0.35125
39,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,7,1,720,39,all,2026-03-03T13:28:23.530513Z,2026-03-03T13:30:41.134411Z,36,0.346938775510204
3,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,1,1,720,3,all,2026-03-03T13:28:23.528585Z,2026-03-03T13:30:41.134990Z,40,0.346153846153846
400,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,7,1,4500,40,all,2026-03-03T13:53:42.069829Z,2026-03-03T17:20:43.444898Z,18,0.314
401,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,7,1,7200,41,all,2026-03-03T13:53:42.070107Z,2026-03-03T19:32:21.518137Z,19,0.344
402,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,7,1,11700,42,all,2026-03-05T02:47:12.601607Z,2026-03-05T06:19:43.300574Z,13,0.34
403,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,8,1,4500,43,all,2026-03-03T13:53:42.070606Z,2026-03-03T17:19:44.781209Z,7,0.375
404,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,8,1,7200,44,all,2026-03-05T02:47:12.601851Z,2026-03-05T07:00:06.489466Z,11,0.41125
405,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,8,1,11700,45,all,2026-03-05T02:47:12.602537Z,2026-03-05T04:33:32.649030Z,4,0.41125
406,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,8,1,4500,46,all,2026-03-03T13:53:42.071310Z,2026-03-03T17:22:54.359526Z,15,0.346
407,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,8,1,7200,47,all,2026-03-03T13:53:42.071522Z,2026-03-03T19:28:37.588723Z,11,0.368
408,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,8,1,11700,48,all,2026-03-05T02:47:12.602377Z,2026-03-05T07:46:10.226053Z,8,0.37
409,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,9,1,4500,49,all,2026-03-03T13:53:42.072140Z,2026-03-03T17:18:21.809571Z,20,0.34875
40,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,7,1,270,40,all,2026-03-03T13:28:23.530539Z,2026-03-03T13:30:41.134254Z,48,0.344827586206897
410,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,9,1,7200,50,all,2026-03-03T14:58:59.048999Z,2026-03-03T17:24:32.451623Z,47,0.3675
411,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,9,1,11700,51,all,2026-03-03T15:11:00.459207Z,2026-03-03T19:05:38.360523Z,44,0.39125
412,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,9,1,4500,52,all,2026-03-03T15:16:48.723875Z,2026-03-03T17:15:49.251870Z,1,0.374
413,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,9,1,7200,53,all,2026-03-03T15:30:35.778105Z,2026-03-03T17:52:40.314118Z,26,0.388
414,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,9,1,11700,54,all,2026-03-03T15:38:38.929921Z,2026-03-03T18:47:26.846259Z,49,0.404
415,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,10,1,4500,55,all,2026-03-03T15:39:32.650414Z,2026-03-03T16:55:14.851856Z,4,0.38375
416,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,10,1,7200,56,all,2026-03-03T15:53:51.614373Z,2026-03-03T18:11:46.507707Z,46,0.39875
417,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,10,1,11700,57,all,2026-03-03T15:57:54.990824Z,2026-03-03T18:56:51.315857Z,3,0.39875
418,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,10,1,4500,58,all,2026-03-03T16:10:31.657825Z,2026-03-03T17:29:49.539727Z,22,0.32
419,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,10,1,7200,59,all,2026-03-03T16:12:27.400100Z,2026-03-03T18:34:50.026373Z,23,0.332
41,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,7,1,450,41,all,2026-03-03T13:28:23.530524Z,2026-03-03T13:30:41.134726Z,46,0.344827586206897
420,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,10,1,11700,60,all,2026-03-05T02:47:12.601827Z,2026-03-05T06:20:10.201711Z,14,0.336
421,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,other,4500,1,1,4500,61,other,2026-03-03T16:22:59.982833Z,2026-03-03T17:42:19.606832Z,5,0.3725
422,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,1,1,4500,62,other,2026-03-05T02:47:12.602467Z,2026-03-05T03:39:38.782716Z,28,0.372
423,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,1,1,7200,63,other,2026-03-05T02:47:12.604237Z,2026-03-05T07:06:15.867330Z,7,0.37
424,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,other,4500,2,1,4500,64,other,2026-03-03T16:34:59.949160Z,2026-03-03T19:29:46.483282Z,30,0.32
425,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,2,1,4500,65,other,2026-03-05T02:47:12.602571Z,2026-03-05T04:53:27.384232Z,23,0.378
426,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,2,1,7200,66,other,2026-03-05T02:47:12.602612Z,2026-03-05T07:07:35.540187Z,6,0.37
427,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,other,4500,3,1,4500,67,other,2026-03-03T16:39:58.125019Z,2026-03-03T19:35:51.815135Z,36,0.3275
428,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,3,1,4500,68,other,2026-03-03T16:42:35.908506Z,2026-03-03T18:25:16.552778Z,45,0.344
429,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,3,1,7200,69,other,2026-03-03T16:55:14.971055Z,2026-03-03T19:15:33.855783Z,4,0.348
42,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,7,1,720,42,all,2026-03-03T13:28:23.530553Z,2026-03-03T13:30:41.134838Z,42,0.344827586206897
430,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,other,4500,4,1,4500,70,other,2026-03-03T16:57:51.519914Z,2026-03-03T18:52:23.864410Z,2,0.34125
431,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,4,1,4500,71,other,2026-03-03T17:13:30.625606Z,2026-03-03T18:42:00.434134Z,24,0.346
432,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,4,1,7200,72,other,2026-03-05T02:47:12.602618Z,2026-03-05T04:07:36.080242Z,29,0.374
433,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,other,4500,5,1,4500,73,other,2026-03-05T02:47:12.602798Z,2026-03-05T04:47:57.260313Z,27,0.36875
434,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,5,1,4500,74,other,2026-03-05T02:47:12.602850Z,2026-03-05T03:33:29.791364Z,18,0.348
435,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,5,1,7200,75,other,2026-03-05T02:47:12.602887Z,2026-03-05T07:05:26.000562Z,9,0.396
436,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,other,4500,6,1,4500,76,other,2026-03-05T02:47:12.602944Z,2026-03-05T05:17:51.858258Z,10,0.34125
437,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,6,1,4500,77,other,2026-03-03T17:20:13.183752Z,2026-03-03T18:51:14.061017Z,48,0.364
438,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,6,1,7200,78,other,2026-03-05T02:47:12.602757Z,2026-03-05T03:42:50.712825Z,5,0.358
439,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,other,4500,7,1,4500,79,other,2026-03-05T02:47:12.603210Z,2026-03-05T04:40:56.301507Z,17,0.34375
43,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,8,1,270,43,all,2026-03-03T13:28:23.530459Z,2026-03-03T13:30:41.135134Z,2,0.346938775510204
440,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,7,1,4500,80,other,2026-03-05T02:47:12.603221Z,2026-03-05T04:44:14.769874Z,22,0.338
441,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,7,1,7200,81,other,2026-03-03T17:24:32.618928Z,2026-03-03T19:26:32.980273Z,47,0.334
442,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,other,4500,8,1,4500,82,other,2026-03-03T17:25:10.497801Z,2026-03-03T18:51:13.297337Z,27,0.37875
443,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,8,1,4500,83,other,2026-03-03T17:29:49.788087Z,2026-03-03T18:47:43.395274Z,22,0.346
444,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,8,1,7200,84,other,2026-03-03T17:42:19.715603Z,2026-03-03T19:32:09.444584Z,5,0.366
445,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,other,4500,9,1,4500,85,other,2026-03-03T17:52:40.446489Z,2026-03-03T19:09:37.477451Z,26,0.3525
446,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,9,1,4500,86,other,2026-03-05T02:47:12.603244Z,2026-03-05T04:47:06.594788Z,25,0.364
447,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,9,1,7200,87,other,2026-03-05T02:47:12.603368Z,2026-03-05T05:56:16.121028Z,26,0.386
448,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,other,4500,10,1,4500,88,other,2026-03-05T02:47:12.603421Z,2026-03-05T04:34:58.807655Z,20,0.36875
449,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,10,1,4500,89,other,2026-03-05T02:47:12.603486Z,2026-03-05T04:47:36.158182Z,24,0.338
44,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,8,1,450,44,all,2026-03-03T13:28:23.530571Z,2026-03-03T13:30:41.135210Z,27,0.346938775510204
450,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,10,1,7200,90,other,2026-03-05T03:33:29.961734Z,2026-03-05T04:51:00.991439Z,18,0.35
451,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,1,1,4500,91,same,2026-03-05T03:39:38.919323Z,2026-03-05T04:28:56.424997Z,28,0.35
452,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,1,1,7200,92,same,2026-03-05T03:42:50.839189Z,2026-03-05T04:44:41.370250Z,5,0.37375
453,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,same,4500,1,1,4500,93,same,2026-03-05T04:07:36.212930Z,2026-03-05T04:53:22.141860Z,29,0.364
454,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,2,1,4500,94,same,2026-03-05T04:28:56.564541Z,2026-03-05T05:17:30.461404Z,28,0.325
455,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,2,1,7200,95,same,2026-03-05T04:33:32.800550Z,2026-03-05T05:37:31.662527Z,4,0.3375
456,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,same,4500,2,1,4500,96,same,2026-03-05T04:34:59.005129Z,2026-03-05T06:23:44.739258Z,20,0.37
457,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,3,1,4500,97,same,2026-03-05T04:40:56.482512Z,2026-03-05T06:35:14.133195Z,17,0.32625
458,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,3,1,7200,98,same,2026-03-05T04:44:14.990711Z,2026-03-05T07:05:29.302300Z,22,0.37
459,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,same,4500,3,1,4500,99,same,2026-03-05T04:44:41.504077Z,2026-03-05T05:20:07.097491Z,5,0.354
45,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,8,1,720,45,all,2026-03-03T13:28:23.530542Z,2026-03-03T13:30:41.134564Z,45,0.346938775510204
460,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,4,1,4500,100,same,2026-03-05T04:46:41.068783Z,2026-03-05T05:35:19.145548Z,15,0.33
461,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,4,1,7200,101,same,2026-03-05T04:47:06.759137Z,2026-03-05T07:46:21.263383Z,25,0.37375
462,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,same,4500,4,1,4500,102,same,2026-03-05T04:47:36.326880Z,2026-03-05T06:36:34.033499Z,24,0.326
463,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,5,1,4500,103,same,2026-03-05T04:47:58.476057Z,2026-03-05T06:55:49.606117Z,27,0.37875
464,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,5,1,7200,104,same,2026-03-05T04:51:01.140738Z,2026-03-05T06:05:23.038803Z,18,0.3875
465,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,same,4500,5,1,4500,105,same,2026-03-05T04:53:22.282541Z,2026-03-05T05:41:15.256799Z,29,0.366
466,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,6,1,4500,106,same,2026-03-05T04:53:27.554029Z,2026-03-05T07:00:09.796600Z,23,0.3525
467,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,6,1,7200,107,same,2026-03-05T05:09:58.023600Z,2026-03-05T06:53:17.332865Z,12,0.3625
468,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,same,4500,6,1,4500,108,same,2026-03-05T05:17:30.586917Z,2026-03-05T06:02:13.339630Z,28,0.344
469,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,7,1,4500,109,same,2026-03-05T05:17:52.051266Z,2026-03-05T07:17:24.415439Z,10,0.32125
46,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,8,1,270,46,all,2026-03-03T13:28:23.530556Z,2026-03-03T13:30:41.134509Z,12,0.344827586206897
470,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,7,1,7200,110,same,2026-03-05T05:20:07.209929Z,2026-03-05T06:18:57.753847Z,5,0.345
471,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,same,4500,7,1,4500,111,same,2026-03-05T05:35:19.359071Z,2026-03-05T06:23:25.442372Z,15,0.336
472,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,8,1,4500,112,same,2026-03-05T05:37:31.785746Z,2026-03-05T06:16:29.346188Z,4,0.3925
473,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,8,1,7200,113,same,2026-03-05T05:41:15.615747Z,2026-03-05T06:56:42.925813Z,29,0.405
474,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,same,4500,8,1,4500,114,same,2026-03-05T05:56:16.375922Z,2026-03-05T07:08:20.751341Z,26,0.336
475,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,9,1,4500,115,same,2026-03-05T06:02:13.475279Z,2026-03-05T06:51:52.545487Z,28,0.3425
476,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,9,1,7200,116,same,2026-03-05T06:05:23.168359Z,2026-03-05T07:04:14.029185Z,18,0.35875
477,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,same,4500,9,1,4500,117,same,2026-03-05T06:07:46.703094Z,2026-03-05T07:20:04.158314Z,1,0.352
478,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,10,1,4500,118,same,2026-03-05T06:09:12.706373Z,2026-03-05T07:24:50.197126Z,2,0.39625
479,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,10,1,7200,119,same,2026-03-05T06:11:01.180354Z,2026-03-05T07:45:54.443825Z,3,0.38625
47,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,8,1,450,47,all,2026-03-03T13:28:23.530553Z,2026-03-03T13:30:41.134520Z,18,0.344827586206897
480,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,same,4500,10,1,4500,120,same,2026-03-05T06:16:29.459343Z,2026-03-05T06:53:34.681768Z,4,0.334
48,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,8,1,720,48,all,2026-03-03T13:28:23.530891Z,2026-03-03T13:30:41.135503Z,17,0.344827586206897
49,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,9,1,270,49,all,2026-03-03T13:28:23.530894Z,2026-03-03T13:30:41.134609Z,31,0.346938775510204
4,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,1,1,270,4,all,2026-03-03T13:28:23.528645Z,2026-03-03T13:30:41.135496Z,10,0.32258064516129
50,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,9,1,450,50,all,2026-03-03T13:37:32.602295Z,2026-03-03T13:48:45.626467Z,5,0.346938775510204
51,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,9,1,720,51,all,2026-03-03T13:37:32.601758Z,2026-03-03T13:53:42.061609Z,8,0.346938775510204
52,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,9,1,270,52,all,2026-03-03T13:37:32.615996Z,2026-03-03T13:48:45.626191Z,4,0.344827586206897
53,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,9,1,450,53,all,2026-03-03T13:37:32.615599Z,2026-03-03T13:39:00.098431Z,32,0.344827586206897
54,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,9,1,720,54,all,2026-03-03T13:37:32.616147Z,2026-03-03T13:48:45.627768Z,3,0.344827586206897
55,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,10,1,270,55,all,2026-03-03T13:37:32.616135Z,2026-03-03T13:48:45.627796Z,1,0.346938775510204
56,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,10,1,450,56,all,2026-03-03T13:37:32.615722Z,2026-03-03T13:53:42.061563Z,6,0.346938775510204
57,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,10,1,720,57,all,2026-03-03T13:37:32.616254Z,2026-03-03T13:48:45.628726Z,2,0.346938775510204
58,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,10,1,270,58,all,2026-03-03T13:37:32.616359Z,2026-03-03T13:53:42.061604Z,16,0.344827586206897
59,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,10,1,450,59,all,2026-03-03T13:37:32.617264Z,2026-03-03T13:46:13.496609Z,49,0.344827586206897
5,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,1,1,450,5,all,2026-03-03T13:28:23.528595Z,2026-03-03T13:30:41.135210Z,39,0.32258064516129
60,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,10,1,720,60,all,2026-03-03T13:37:32.615909Z,2026-03-03T13:53:42.061581Z,18,0.344827586206897
61,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,other,270,1,1,270,61,other,2026-03-03T13:37:32.616Z,2026-03-03T13:53:42.061577Z,14,0.307692307692308
62,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,1,1,270,62,other,2026-03-03T13:37:32.617127Z,2026-03-03T13:39:00.098455Z,40,0.32258064516129
63,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,1,1,450,63,other,2026-03-03T13:37:32.616046Z,2026-03-03T13:39:00.098425Z,42,0.32258064516129
64,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,other,270,2,1,270,64,other,2026-03-03T13:37:32.616258Z,2026-03-03T13:53:42.061567Z,13,0.307692307692308
65,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,2,1,270,65,other,2026-03-03T13:37:32.616243Z,2026-03-03T13:53:42.061548Z,15,0.32258064516129
66,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,2,1,450,66,other,2026-03-03T13:37:32.616255Z,2026-03-03T13:39:00.098700Z,30,0.32258064516129
