grid_job_i,task.i,learner.i,resampling.i,task_id,learner_id,resampling_id,test.subset,train.subsets,groups,test.fold,seed,n.train.groups,iteration,Train_subsets,start.time,end.time,process,classif.acc
170,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,same,63000,5,1,63000,50,same,2026-03-07T21:06:05.532214Z,2026-03-08T06:44:03.711624Z,44,0.915878329209722
171,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,same,63000,6,1,63000,51,same,2026-03-07T22:05:19.939353Z,2026-03-08T01:35:21.231520Z,39,0.931883228391528
172,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,same,63000,6,1,63000,52,same,2026-03-07T22:06:25.707711Z,2026-03-08T02:31:11.472863Z,40,0.914134930822993
173,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,same,63000,7,1,63000,53,same,2026-03-08T13:05:36.758221Z,2026-03-08T20:18:48.182626Z,33,0.911802300809544
174,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,same,63000,7,1,63000,54,same,2026-03-07T22:54:13.469537Z,2026-03-08T08:17:11.552713Z,46,0.912606008336927
175,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,same,63000,8,1,63000,55,same,2026-03-07T23:11:49.299243Z,2026-03-08T01:32:52.872694Z,43,0.938702268159633
176,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,same,63000,8,1,63000,56,same,2026-03-07T23:18:26.723224Z,2026-03-08T10:50:03.746150Z,27,0.919641587256436
177,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,same,63000,9,1,63000,57,same,2026-03-07T23:21:49.483239Z,2026-03-08T04:51:20.206488Z,33,0.934763948497854
178,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,same,63000,9,1,63000,58,same,2026-03-08T00:23:19.557009Z,2026-03-08T11:30:46.439547Z,36,0.914787325149872
179,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,same,63000,10,1,63000,59,same,2026-03-08T00:42:13.439677Z,2026-03-08T02:56:53.537959Z,4,0.936437013548573
17,1,1,1,MNIST_EMNIST_rot,featureless,same_other_sizes_cv,EMNIST_rot,all,126000,9,1,126000,17,all,2026-03-03T12:50:22.286104Z,2026-03-03T12:50:40.565357Z,28,0.100858369098712
180,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,same,63000,10,1,63000,60,same,2026-03-08T01:24:06.272547Z,2026-03-08T10:42:04.274014Z,21,0.919240578067441
181,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,EMNIST_rot,all,126000,1,1,126000,1,all,2026-03-08T01:32:52.889198Z,2026-03-08T12:37:07.804126Z,43,0.978644116382399
182,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,MNIST,all,126000,1,1,126000,2,all,2026-03-08T01:35:21.242315Z,2026-03-08T05:21:20.671526Z,39,0.977518497438816
183,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,EMNIST_rot,all,126000,2,1,126000,3,all,2026-03-08T13:05:36.758239Z,2026-03-08T17:23:37.791140Z,28,0.975908766928011
184,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,MNIST,all,126000,2,1,126000,4,all,2026-03-08T13:05:36.758769Z,2026-03-08T16:24:22.497561Z,22,0.972099012734297
185,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,EMNIST_rot,all,126000,3,1,126000,5,all,2026-03-08T13:05:36.758769Z,2026-03-08T16:18:24.010858Z,24,0.978802635348038
186,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,MNIST,all,126000,3,1,126000,6,all,2026-03-08T02:11:17.818681Z,2026-03-08T05:34:52.903606Z,41,0.974366277413842
187,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,EMNIST_rot,all,126000,4,1,126000,7,all,2026-03-08T02:31:11.491008Z,2026-03-08T06:01:52.193018Z,40,0.979065098938916
188,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,MNIST,all,126000,4,1,126000,8,all,2026-03-08T02:37:07.514763Z,2026-03-08T10:05:35.540305Z,8,0.975238366301409
189,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,EMNIST_rot,all,126000,5,1,126000,9,all,2026-03-08T02:38:39.824552Z,2026-03-08T08:59:26.666414Z,2,0.98148407911348
18,1,1,1,MNIST_EMNIST_rot,featureless,same_other_sizes_cv,MNIST,all,126000,9,1,126000,18,all,2026-03-03T12:50:22.285521Z,2026-03-03T12:50:39.498523Z,12,0.111618612617756
