train.groups,test.fold,test.group,region3,iteration,uhash,nr,task_id,learner_id,resampling_id,classif.auc,classif.ce,algorithm,percent.error,data.name
same,8,test,test,55,7002b3f5-4e4a-4025-9ae3-75785617e2a4,10,CIFAR10,classif.featureless,same_other_cv,,0.881,featureless,88.1,CIFAR10
same,8,train,train,56,7002b3f5-4e4a-4025-9ae3-75785617e2a4,10,CIFAR10,classif.featureless,same_other_cv,,0.8996,featureless,89.96,CIFAR10
same,9,test,test,57,7002b3f5-4e4a-4025-9ae3-75785617e2a4,10,CIFAR10,classif.featureless,same_other_cv,,0.913,featureless,91.3,CIFAR10
same,9,train,train,58,7002b3f5-4e4a-4025-9ae3-75785617e2a4,10,CIFAR10,classif.featureless,same_other_cv,,0.8964,featureless,89.64,CIFAR10
same,10,test,test,59,7002b3f5-4e4a-4025-9ae3-75785617e2a4,10,CIFAR10,classif.featureless,same_other_cv,,0.896,featureless,89.6,CIFAR10
same,10,train,train,60,7002b3f5-4e4a-4025-9ae3-75785617e2a4,10,CIFAR10,classif.featureless,same_other_cv,,0.8996,featureless,89.96,CIFAR10
all,1,test,test,1,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.064,cv_glmnet,6.4,EMNIST
all,1,train,train,2,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0668333333333333,cv_glmnet,6.68333333333333,EMNIST
all,2,test,test,3,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.067,cv_glmnet,6.7,EMNIST
all,2,train,train,4,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0608333333333333,cv_glmnet,6.08333333333333,EMNIST
all,3,test,test,5,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.063,cv_glmnet,6.3,EMNIST
all,3,train,train,6,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0641666666666667,cv_glmnet,6.41666666666667,EMNIST
all,4,test,test,7,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.069,cv_glmnet,6.9,EMNIST
all,4,train,train,8,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0665,cv_glmnet,6.65,EMNIST
all,5,test,test,9,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.062,cv_glmnet,6.2,EMNIST
all,5,train,train,10,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0638333333333333,cv_glmnet,6.38333333333333,EMNIST
all,6,test,test,11,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.081,cv_glmnet,8.1,EMNIST
all,6,train,train,12,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0828333333333333,cv_glmnet,8.28333333333333,EMNIST
all,7,test,test,13,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.063,cv_glmnet,6.3,EMNIST
all,7,train,train,14,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0641666666666667,cv_glmnet,6.41666666666667,EMNIST
all,8,test,test,15,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.063,cv_glmnet,6.3,EMNIST
all,8,train,train,16,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0585,cv_glmnet,5.85,EMNIST
all,9,test,test,17,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.073,cv_glmnet,7.3,EMNIST
all,9,train,train,18,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0601666666666667,cv_glmnet,6.01666666666667,EMNIST
all,10,test,test,19,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.053,cv_glmnet,5.3,EMNIST
all,10,train,train,20,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.06,cv_glmnet,6,EMNIST
other,1,test,test,21,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.06,cv_glmnet,6,EMNIST
other,1,train,train,22,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0763333333333333,cv_glmnet,7.63333333333333,EMNIST
other,2,test,test,23,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.064,cv_glmnet,6.4,EMNIST
other,2,train,train,24,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0763333333333333,cv_glmnet,7.63333333333333,EMNIST
other,3,test,test,25,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.064,cv_glmnet,6.4,EMNIST
other,3,train,train,26,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.077,cv_glmnet,7.7,EMNIST
other,4,test,test,27,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.065,cv_glmnet,6.5,EMNIST
other,4,train,train,28,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0775,cv_glmnet,7.75,EMNIST
other,5,test,test,29,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.063,cv_glmnet,6.3,EMNIST
other,5,train,train,30,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0818333333333333,cv_glmnet,8.18333333333333,EMNIST
other,6,test,test,31,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.055,cv_glmnet,5.5,EMNIST
other,6,train,train,32,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0741666666666667,cv_glmnet,7.41666666666667,EMNIST
other,7,test,test,33,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.059,cv_glmnet,5.9,EMNIST
other,7,train,train,34,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.075,cv_glmnet,7.5,EMNIST
other,8,test,test,35,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.067,cv_glmnet,6.7,EMNIST
other,8,train,train,36,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0721666666666667,cv_glmnet,7.21666666666667,EMNIST
other,9,test,test,37,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.065,cv_glmnet,6.5,EMNIST
other,9,train,train,38,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0736666666666667,cv_glmnet,7.36666666666667,EMNIST
other,10,test,test,39,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.051,cv_glmnet,5.1,EMNIST
other,10,train,train,40,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0746666666666667,cv_glmnet,7.46666666666667,EMNIST
same,1,test,test,41,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.078,cv_glmnet,7.8,EMNIST
same,1,train,train,42,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0665,cv_glmnet,6.65,EMNIST
same,2,test,test,43,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.071,cv_glmnet,7.1,EMNIST
same,2,train,train,44,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0616666666666667,cv_glmnet,6.16666666666667,EMNIST
same,3,test,test,45,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.085,cv_glmnet,8.5,EMNIST
same,3,train,train,46,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0643333333333333,cv_glmnet,6.43333333333333,EMNIST
same,4,test,test,47,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.077,cv_glmnet,7.7,EMNIST
same,4,train,train,48,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.064,cv_glmnet,6.4,EMNIST
same,5,test,test,49,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.082,cv_glmnet,8.2,EMNIST
same,5,train,train,50,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0646666666666667,cv_glmnet,6.46666666666667,EMNIST
same,6,test,test,51,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.074,cv_glmnet,7.4,EMNIST
same,6,train,train,52,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0635,cv_glmnet,6.35,EMNIST
same,7,test,test,53,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.075,cv_glmnet,7.5,EMNIST
same,7,train,train,54,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0623333333333333,cv_glmnet,6.23333333333333,EMNIST
same,8,test,test,55,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.082,cv_glmnet,8.2,EMNIST
same,8,train,train,56,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0596666666666667,cv_glmnet,5.96666666666667,EMNIST
same,9,test,test,57,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.088,cv_glmnet,8.8,EMNIST
same,9,train,train,58,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0603333333333333,cv_glmnet,6.03333333333333,EMNIST
same,10,test,test,59,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.063,cv_glmnet,6.3,EMNIST
same,10,train,train,60,0c00eccc-33b0-4a07-88a2-21347bed7f8d,11,EMNIST,classif.cv_glmnet,same_other_cv,,0.0621666666666667,cv_glmnet,6.21666666666667,EMNIST
all,1,test,test,1,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.902,featureless,90.2,EMNIST
all,1,train,train,2,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.898333333333333,featureless,89.8333333333333,EMNIST
all,2,test,test,3,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.907,featureless,90.7,EMNIST
all,2,train,train,4,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.894166666666667,featureless,89.4166666666667,EMNIST
all,3,test,test,5,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.881,featureless,88.1,EMNIST
all,3,train,train,6,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.896833333333333,featureless,89.6833333333333,EMNIST
all,4,test,test,7,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.912,featureless,91.2,EMNIST
all,4,train,train,8,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.898,featureless,89.8,EMNIST
all,5,test,test,9,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.903,featureless,90.3,EMNIST
all,5,train,train,10,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.898166666666667,featureless,89.8166666666667,EMNIST
all,6,test,test,11,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.901,featureless,90.1,EMNIST
all,6,train,train,12,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.899333333333333,featureless,89.9333333333333,EMNIST
all,7,test,test,13,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.907,featureless,90.7,EMNIST
all,7,train,train,14,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.9025,featureless,90.25,EMNIST
all,8,test,test,15,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.896,featureless,89.6,EMNIST
all,8,train,train,16,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.905166666666667,featureless,90.5166666666667,EMNIST
all,9,test,test,17,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.911,featureless,91.1,EMNIST
all,9,train,train,18,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.899166666666667,featureless,89.9166666666667,EMNIST
all,10,test,test,19,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.897,featureless,89.7,EMNIST
all,10,train,train,20,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.9,featureless,90,EMNIST
other,1,test,test,21,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.917,featureless,91.7,EMNIST
other,1,train,train,22,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.904833333333333,featureless,90.4833333333333,EMNIST
other,2,test,test,23,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.892,featureless,89.2,EMNIST
other,2,train,train,24,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.8955,featureless,89.55,EMNIST
other,3,test,test,25,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.913,featureless,91.3,EMNIST
other,3,train,train,26,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.901,featureless,90.1,EMNIST
other,4,test,test,27,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.919,featureless,91.9,EMNIST
other,4,train,train,28,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.906333333333333,featureless,90.6333333333333,EMNIST
other,5,test,test,29,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.894,featureless,89.4,EMNIST
other,5,train,train,30,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.895666666666667,featureless,89.5666666666667,EMNIST
other,6,test,test,31,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.916,featureless,91.6,EMNIST
other,6,train,train,32,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.903166666666667,featureless,90.3166666666667,EMNIST
other,7,test,test,33,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.893,featureless,89.3,EMNIST
other,7,train,train,34,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.896166666666667,featureless,89.6166666666667,EMNIST
other,8,test,test,35,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.894,featureless,89.4,EMNIST
other,8,train,train,36,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.897666666666667,featureless,89.7666666666667,EMNIST
other,9,test,test,37,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.91,featureless,91,EMNIST
other,9,train,train,38,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.901,featureless,90.1,EMNIST
other,10,test,test,39,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.895,featureless,89.5,EMNIST
other,10,train,train,40,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.905666666666667,featureless,90.5666666666667,EMNIST
same,1,test,test,41,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.891,featureless,89.1,EMNIST
same,1,train,train,42,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.901333333333333,featureless,90.1333333333333,EMNIST
same,2,test,test,43,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.902,featureless,90.2,EMNIST
same,2,train,train,44,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.899833333333333,featureless,89.9833333333333,EMNIST
same,3,test,test,45,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.903,featureless,90.3,EMNIST
same,3,train,train,46,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.896333333333333,featureless,89.6333333333333,EMNIST
same,4,test,test,47,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.899,featureless,89.9,EMNIST
same,4,train,train,48,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.8925,featureless,89.25,EMNIST
same,5,test,test,49,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.916,featureless,91.6,EMNIST
same,5,train,train,50,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.911,featureless,91.1,EMNIST
same,6,test,test,51,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.899,featureless,89.9,EMNIST
same,6,train,train,52,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.896,featureless,89.6,EMNIST
same,7,test,test,53,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.893,featureless,89.3,EMNIST
same,7,train,train,54,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.8965,featureless,89.65,EMNIST
same,8,test,test,55,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.93,featureless,93,EMNIST
same,8,train,train,56,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.900833333333333,featureless,90.0833333333333,EMNIST
same,9,test,test,57,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.898,featureless,89.8,EMNIST
same,9,train,train,58,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.9005,featureless,90.05,EMNIST
same,10,test,test,59,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.919,featureless,91.9,EMNIST
same,10,train,train,60,d3a5a9cb-80b7-4a17-95c2-be7031fb863e,12,EMNIST,classif.featureless,same_other_cv,,0.900333333333333,featureless,90.0333333333333,EMNIST
all,1,test,test,1,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.157,cv_glmnet,15.7,FashionMNIST
all,1,train,train,2,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.142166666666667,cv_glmnet,14.2166666666667,FashionMNIST
all,2,test,test,3,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.157,cv_glmnet,15.7,FashionMNIST
all,2,train,train,4,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.141166666666667,cv_glmnet,14.1166666666667,FashionMNIST
all,3,test,test,5,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.157,cv_glmnet,15.7,FashionMNIST
all,3,train,train,6,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.144,cv_glmnet,14.4,FashionMNIST
all,4,test,test,7,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.149,cv_glmnet,14.9,FashionMNIST
all,4,train,train,8,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.145833333333333,cv_glmnet,14.5833333333333,FashionMNIST
all,5,test,test,9,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.156,cv_glmnet,15.6,FashionMNIST
all,5,train,train,10,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.142833333333333,cv_glmnet,14.2833333333333,FashionMNIST
all,6,test,test,11,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.137,cv_glmnet,13.7,FashionMNIST
all,6,train,train,12,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.143166666666667,cv_glmnet,14.3166666666667,FashionMNIST
all,7,test,test,13,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.175,cv_glmnet,17.5,FashionMNIST
all,7,train,train,14,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.139666666666667,cv_glmnet,13.9666666666667,FashionMNIST
all,8,test,test,15,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.164,cv_glmnet,16.4,FashionMNIST
all,8,train,train,16,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.142,cv_glmnet,14.2,FashionMNIST
all,9,test,test,17,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.16,cv_glmnet,16,FashionMNIST
all,9,train,train,18,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.141166666666667,cv_glmnet,14.1166666666667,FashionMNIST
all,10,test,test,19,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.149,cv_glmnet,14.9,FashionMNIST
all,10,train,train,20,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.147333333333333,cv_glmnet,14.7333333333333,FashionMNIST
other,1,test,test,21,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.156,cv_glmnet,15.6,FashionMNIST
other,1,train,train,22,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.163666666666667,cv_glmnet,16.3666666666667,FashionMNIST
other,2,test,test,23,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.166,cv_glmnet,16.6,FashionMNIST
other,2,train,train,24,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.167333333333333,cv_glmnet,16.7333333333333,FashionMNIST
other,3,test,test,25,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.157,cv_glmnet,15.7,FashionMNIST
other,3,train,train,26,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.160833333333333,cv_glmnet,16.0833333333333,FashionMNIST
other,4,test,test,27,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.15,cv_glmnet,15,FashionMNIST
other,4,train,train,28,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.1715,cv_glmnet,17.15,FashionMNIST
other,5,test,test,29,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.157,cv_glmnet,15.7,FashionMNIST
other,5,train,train,30,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.163333333333333,cv_glmnet,16.3333333333333,FashionMNIST
other,6,test,test,31,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.141,cv_glmnet,14.1,FashionMNIST
other,6,train,train,32,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.161333333333333,cv_glmnet,16.1333333333333,FashionMNIST
other,7,test,test,33,e36cbefb-8215-47fb-9474-c26bf536e219,13,FashionMNIST,classif.cv_glmnet,same_other_cv,,0.171,cv_glmnet,17.1,FashionMNIST
