started,done,repl,algorithm,task_id
2024-02-08T17:53:21.734400Z,2024-02-08T17:53:35.434100Z,20,featureless,CIFAR10
2024-02-08T17:53:21.978700Z,2024-02-08T17:53:35.651800Z,21,featureless,CIFAR10
2024-02-08T17:53:21.971600Z,2024-02-08T17:53:35.651800Z,22,featureless,CIFAR10
2024-02-08T17:53:28.174200Z,2024-02-08T17:53:44.390400Z,23,featureless,CIFAR10
2024-02-08T17:53:27.242100Z,2024-02-08T17:53:39.164200Z,24,featureless,CIFAR10
2024-02-08T17:53:27.242100Z,2024-02-08T17:53:39.164800Z,25,featureless,CIFAR10
2024-02-08T17:53:27.225600Z,2024-02-08T17:53:41.989200Z,26,featureless,CIFAR10
2024-02-08T17:53:27.317100Z,2024-02-08T17:53:42.093200Z,27,featureless,CIFAR10
2024-02-08T17:53:27.252800Z,2024-02-08T17:53:42.361100Z,28,featureless,CIFAR10
2024-02-08T17:53:27.154200Z,2024-02-08T17:53:39.184600Z,29,featureless,CIFAR10
2024-02-08T17:53:27.154200Z,2024-02-08T17:53:39.251100Z,30,featureless,CIFAR10
2024-02-08T17:53:27.154200Z,2024-02-08T17:53:39.251800Z,31,featureless,CIFAR10
2024-02-08T17:53:31.569100Z,2024-02-08T17:53:42.977100Z,32,featureless,CIFAR10
2024-02-08T17:53:31.792300Z,2024-02-08T17:53:44.006700Z,33,featureless,CIFAR10
2024-02-08T17:53:31.792300Z,2024-02-08T17:53:44.006100Z,34,featureless,CIFAR10
2024-02-08T17:53:31.792300Z,2024-02-08T17:53:44.006800Z,35,featureless,CIFAR10
2024-02-08T17:53:31.808900Z,2024-02-08T17:53:46.679Z,36,featureless,CIFAR10
2024-02-08T17:53:32.017200Z,2024-02-08T17:53:46.944400Z,37,featureless,CIFAR10
2024-02-08T17:53:32.017100Z,2024-02-08T17:53:46.938600Z,38,featureless,CIFAR10
2024-02-08T17:53:31.740900Z,2024-02-08T17:53:46.606900Z,39,featureless,CIFAR10
2024-02-08T17:53:37.642300Z,2024-02-08T17:53:52.495500Z,40,featureless,CIFAR10
2024-02-08T17:53:37.641600Z,2024-02-08T17:53:52.488300Z,41,featureless,CIFAR10
2024-02-08T17:53:37.330200Z,2024-02-08T17:53:51.857300Z,42,featureless,CIFAR10
2024-02-08T17:53:37.396700Z,2024-02-08T17:53:51.926700Z,43,featureless,CIFAR10
2024-02-08T17:53:37.415300Z,2024-02-08T17:53:52.318100Z,44,featureless,CIFAR10
2024-02-08T17:53:37.415400Z,2024-02-08T17:53:52.308Z,45,featureless,CIFAR10
2024-02-08T17:53:37.324300Z,2024-02-08T17:53:51.860800Z,46,featureless,CIFAR10
2024-02-08T17:53:37.415Z,2024-02-08T17:53:48.772300Z,47,featureless,CIFAR10
2024-02-08T17:53:37.427800Z,2024-02-08T17:53:48.945800Z,48,featureless,CIFAR10
2024-02-08T17:53:37.427900Z,2024-02-08T17:53:48.944200Z,49,featureless,CIFAR10
2024-02-08T17:53:37.252500Z,2024-02-08T17:53:48.529700Z,50,featureless,CIFAR10
2024-02-08T17:53:37.252500Z,2024-02-08T17:53:48.559800Z,51,featureless,CIFAR10
2024-02-08T17:53:37.462200Z,2024-02-08T17:53:49.161200Z,52,featureless,CIFAR10
2024-02-08T17:53:37.462200Z,2024-02-08T17:53:49.159500Z,53,featureless,CIFAR10
2024-02-08T17:53:37.462200Z,2024-02-08T17:53:49.164400Z,54,featureless,CIFAR10
2024-02-08T17:53:37.445600Z,2024-02-08T17:53:48.931200Z,55,featureless,CIFAR10
2024-02-08T17:53:37.445600Z,2024-02-08T17:53:48.935400Z,56,featureless,CIFAR10
2024-02-08T17:53:37.421800Z,2024-02-08T17:53:48.871700Z,57,featureless,CIFAR10
2024-02-08T17:53:37.420400Z,2024-02-08T17:53:48.783600Z,58,featureless,CIFAR10
2024-02-08T17:53:37.472200Z,2024-02-08T17:53:49.461700Z,59,featureless,CIFAR10
2024-02-08T17:53:37.472200Z,2024-02-08T17:53:49.463Z,60,featureless,CIFAR10
2024-02-08T17:53:37.454500Z,2024-02-08T20:07:42.302500Z,1,cv_glmnet,EMNIST
2024-02-08T17:53:37.472200Z,2024-02-08T21:56:10.552400Z,2,cv_glmnet,EMNIST
2024-02-08T17:53:42.986100Z,2024-02-08T20:53:56.105900Z,3,cv_glmnet,EMNIST
2024-02-08T17:53:42.986100Z,2024-02-08T21:54:25.544200Z,4,cv_glmnet,EMNIST
2024-02-08T17:53:43.371500Z,2024-02-08T19:37:23.074600Z,5,cv_glmnet,EMNIST
2024-02-08T17:53:43.372100Z,2024-02-08T20:37:50.589600Z,6,cv_glmnet,EMNIST
2024-02-08T17:53:43.222400Z,2024-02-08T23:08:00.080900Z,7,cv_glmnet,EMNIST
2024-02-08T17:53:43.222400Z,2024-02-08T20:07:42.687200Z,8,cv_glmnet,EMNIST
2024-02-08T17:53:43.222400Z,2024-02-08T20:31:04.917900Z,9,cv_glmnet,EMNIST
2024-02-08T17:53:43.678Z,2024-02-08T23:25:55.897700Z,10,cv_glmnet,EMNIST
2024-02-08T17:53:43.678Z,2024-02-09T02:14:35.398900Z,11,cv_glmnet,EMNIST
2024-02-08T17:53:43.678Z,2024-02-09T02:48:41.644900Z,12,cv_glmnet,EMNIST
2024-02-08T17:53:43.677900Z,2024-02-09T02:37:04.219700Z,13,cv_glmnet,EMNIST
2024-02-08T17:53:43.870900Z,2024-02-09T02:51:57.175400Z,14,cv_glmnet,EMNIST
2024-02-08T17:53:43.870900Z,2024-02-09T02:28:12.181900Z,15,cv_glmnet,EMNIST
2024-02-08T17:53:49.937400Z,2024-02-08T20:14:19.170600Z,16,cv_glmnet,EMNIST
2024-02-08T17:53:48.828Z,2024-02-08T20:14:00.591300Z,17,cv_glmnet,EMNIST
2024-02-08T17:53:48.923400Z,2024-02-08T20:20:13.679800Z,18,cv_glmnet,EMNIST
2024-02-08T17:53:48.923400Z,2024-02-08T20:03:14.916100Z,19,cv_glmnet,EMNIST
2024-02-08T17:53:48.923400Z,2024-02-08T19:31:33.892Z,20,cv_glmnet,EMNIST
2024-02-08T17:53:48.883300Z,2024-02-08T21:36:26.337200Z,21,cv_glmnet,EMNIST
2024-02-08T17:53:48.828400Z,2024-02-08T18:14:55.543Z,22,cv_glmnet,EMNIST
2024-02-08T17:53:49.113700Z,2024-02-08T20:34:46.428500Z,23,cv_glmnet,EMNIST
2024-02-08T17:53:49.115300Z,2024-02-08T18:14:15.944500Z,24,cv_glmnet,EMNIST
2024-02-08T17:53:49.032600Z,2024-02-08T19:25:41.111700Z,25,cv_glmnet,EMNIST
2024-02-08T17:53:48.722500Z,2024-02-08T18:10:58.997500Z,26,cv_glmnet,EMNIST
2024-02-08T17:53:53.623100Z,2024-02-08T19:18:26.497800Z,27,cv_glmnet,EMNIST
2024-02-08T17:53:53.752600Z,2024-02-08T18:15:03.146800Z,28,cv_glmnet,EMNIST
2024-02-08T17:53:53.714200Z,2024-02-08T19:21:24.053400Z,29,cv_glmnet,EMNIST
2024-02-08T17:53:53.714300Z,2024-02-08T18:14:13.636400Z,30,cv_glmnet,EMNIST
2024-02-08T17:53:53.616300Z,2024-02-08T19:57:09.255500Z,31,cv_glmnet,EMNIST
2024-02-08T17:53:53.961200Z,2024-02-08T18:15:13.293500Z,32,cv_glmnet,EMNIST
2024-02-08T17:53:53.963700Z,2024-02-08T19:19:36.922900Z,33,cv_glmnet,EMNIST
2024-02-08T17:53:53.774600Z,2024-02-08T18:14:47.170700Z,34,cv_glmnet,EMNIST
2024-02-08T17:53:53.700500Z,2024-02-08T19:21:35.530400Z,35,cv_glmnet,EMNIST
2024-02-08T17:53:53.667Z,2024-02-08T18:15:14.668800Z,36,cv_glmnet,EMNIST
2024-02-08T17:53:53.794700Z,2024-02-08T19:23:28.599Z,37,cv_glmnet,EMNIST
2024-02-08T17:53:53.585700Z,2024-02-08T18:19:36.875400Z,38,cv_glmnet,EMNIST
2024-02-08T17:53:53.586300Z,2024-02-08T19:29:25.573700Z,39,cv_glmnet,EMNIST
2024-02-08T17:53:53.589800Z,2024-02-08T18:14:43.584100Z,40,cv_glmnet,EMNIST
2024-02-08T17:53:53.589800Z,2024-02-08T18:14:15.773400Z,41,cv_glmnet,EMNIST
2024-02-08T17:53:54.047600Z,2024-02-08T21:16:32.506300Z,42,cv_glmnet,EMNIST
2024-02-08T17:53:54.047600Z,2024-02-08T18:30:43.849100Z,43,cv_glmnet,EMNIST
2024-02-08T17:53:54.048800Z,2024-02-08T20:29:10.608400Z,44,cv_glmnet,EMNIST
2024-02-08T17:53:54.048800Z,2024-02-08T18:38:09.873200Z,45,cv_glmnet,EMNIST
2024-02-08T17:53:54.047Z,2024-02-08T20:46:06.077200Z,46,cv_glmnet,EMNIST
2024-02-08T17:53:54.045300Z,2024-02-08T18:39:36.304200Z,47,cv_glmnet,EMNIST
2024-02-08T17:53:54.064900Z,2024-02-08T21:43:26.413700Z,48,cv_glmnet,EMNIST
2024-02-08T17:53:54.065Z,2024-02-08T18:41:07.284800Z,49,cv_glmnet,EMNIST
2024-02-08T17:53:54.048100Z,2024-02-08T20:49:04.395500Z,50,cv_glmnet,EMNIST
2024-02-08T17:53:54.043800Z,2024-02-08T18:33:19.159500Z,51,cv_glmnet,EMNIST
2024-02-08T17:53:54.043800Z,2024-02-08T19:31:05.111800Z,52,cv_glmnet,EMNIST
2024-02-08T17:53:54.043800Z,2024-02-08T18:32:47.910600Z,53,cv_glmnet,EMNIST
2024-02-08T17:53:54.007200Z,2024-02-08T18:54:01.041800Z,54,cv_glmnet,EMNIST
2024-02-08T17:53:54.007200Z,2024-02-08T18:10:45.272900Z,55,cv_glmnet,EMNIST
2024-02-08T17:53:53.733900Z,2024-02-08T20:12:03.420900Z,56,cv_glmnet,EMNIST
2024-02-08T17:53:53.758800Z,2024-02-08T18:29:38.235600Z,57,cv_glmnet,EMNIST
2024-02-08T17:53:53.758800Z,2024-02-08T20:09:04.343200Z,58,cv_glmnet,EMNIST
2024-02-08T17:53:53.728300Z,2024-02-08T18:22:42.524100Z,59,cv_glmnet,EMNIST
2024-02-08T17:53:53.728300Z,2024-02-08T19:20:52.741400Z,60,cv_glmnet,EMNIST
2024-02-08T17:53:53.715600Z,2024-02-08T17:54:09.220600Z,1,rpart,EMNIST
2024-02-08T17:53:53.695500Z,2024-02-08T17:54:09.209100Z,2,rpart,EMNIST
2024-02-08T17:53:54.210400Z,2024-02-08T17:54:12.351200Z,3,rpart,EMNIST
2024-02-08T17:53:54.310800Z,2024-02-08T17:54:12.788600Z,4,rpart,EMNIST
2024-02-08T17:53:58.650300Z,2024-02-08T17:54:16.651200Z,5,rpart,EMNIST
2024-02-08T17:53:58.650300Z,2024-02-08T17:54:16.785900Z,6,rpart,EMNIST
2024-02-08T17:53:58.719400Z,2024-02-08T17:54:16.934200Z,7,rpart,EMNIST
2024-02-08T17:53:58.717400Z,2024-02-08T17:54:16.976500Z,8,rpart,EMNIST
2024-02-08T17:53:58.699700Z,2024-02-08T17:54:17.130900Z,9,rpart,EMNIST
2024-02-08T17:53:58.557400Z,2024-02-08T17:54:17.053800Z,10,rpart,EMNIST
2024-02-08T17:53:58.649400Z,2024-02-08T17:54:16.671600Z,11,rpart,EMNIST
2024-02-08T17:53:58.649500Z,2024-02-08T17:54:16.760200Z,12,rpart,EMNIST
2024-02-08T17:53:58.782500Z,2024-02-08T17:54:17.028600Z,13,rpart,EMNIST
2024-02-08T17:53:58.749800Z,2024-02-08T17:54:17.383500Z,14,rpart,EMNIST
2024-02-08T17:54:04.305600Z,2024-02-08T17:54:22.543Z,15,rpart,EMNIST
2024-02-08T17:54:04.305600Z,2024-02-08T17:54:22.622100Z,16,rpart,EMNIST
2024-02-08T17:54:08.923700Z,2024-02-08T17:54:27.209600Z,17,rpart,EMNIST
2024-02-08T17:54:08.923700Z,2024-02-08T17:54:27.274500Z,18,rpart,EMNIST
2024-02-08T17:54:11.778300Z,2024-02-08T17:54:27.375100Z,19,rpart,EMNIST
2024-02-08T17:54:11.774800Z,2024-02-08T17:54:27.265300Z,20,rpart,EMNIST
2024-02-08T17:54:15.786300Z,2024-02-08T17:54:32.046Z,21,rpart,EMNIST
2024-02-08T17:54:16.134500Z,2024-02-08T17:54:23.324400Z,22,rpart,EMNIST
2024-02-08T17:54:19.432900Z,2024-02-08T17:54:35.751600Z,23,rpart,EMNIST
2024-02-08T17:54:19.454Z,2024-02-08T17:54:26.450700Z,24,rpart,EMNIST
2024-02-08T17:54:19.457500Z,2024-02-08T17:54:35.663400Z,25,rpart,EMNIST
2024-02-08T17:54:19.505300Z,2024-02-08T17:54:26.530400Z,26,rpart,EMNIST
2024-02-08T17:54:19.818100Z,2024-02-08T17:54:35.819300Z,27,rpart,EMNIST
2024-02-08T17:54:19.818400Z,2024-02-08T17:54:26.888800Z,28,rpart,EMNIST
2024-02-08T17:54:19.889100Z,2024-02-08T17:54:35.942400Z,29,rpart,EMNIST
2024-02-08T17:54:20.008900Z,2024-02-08T17:54:27.139900Z,30,rpart,EMNIST
2024-02-08T17:54:20.015900Z,2024-02-08T17:54:36.441700Z,31,rpart,EMNIST
2024-02-08T17:54:20.363600Z,2024-02-08T17:54:27.524400Z,32,rpart,EMNIST
2024-02-08T17:54:25.341700Z,2024-02-08T17:54:41.353Z,33,rpart,EMNIST
2024-02-08T17:54:25.341700Z,2024-02-08T17:54:32.375300Z,34,rpart,EMNIST
2024-02-08T17:54:26.671400Z,2024-02-08T17:54:43.066400Z,35,rpart,EMNIST
2024-02-08T17:54:27.955400Z,2024-02-08T17:54:34.309300Z,36,rpart,EMNIST
2024-02-08T17:54:29.333Z,2024-02-08T17:54:45.479Z,37,rpart,EMNIST
2024-02-08T17:54:29.333Z,2024-02-08T17:54:36.372200Z,38,rpart,EMNIST
2024-02-08T17:54:29.570100Z,2024-02-08T17:54:45.904900Z,39,rpart,EMNIST
2024-02-08T17:54:29.969800Z,2024-02-08T17:54:37.086200Z,40,rpart,EMNIST
2024-02-08T17:54:30.139400Z,2024-02-08T17:54:36.973400Z,41,rpart,EMNIST
2024-02-08T17:54:29.837900Z,2024-02-08T17:54:43.735Z,42,rpart,EMNIST
2024-02-08T17:54:30.139400Z,2024-02-08T17:54:36.990800Z,43,rpart,EMNIST
2024-02-08T17:54:29.876400Z,2024-02-08T17:54:44.043200Z,44,rpart,EMNIST
2024-02-08T17:54:30.408200Z,2024-02-08T17:54:37.422700Z,45,rpart,EMNIST
2024-02-08T17:54:30.593500Z,2024-02-08T17:54:45.743900Z,46,rpart,EMNIST
2024-02-08T17:54:30.870Z,2024-02-08T17:54:37.328600Z,47,rpart,EMNIST
2024-02-08T17:54:30.852600Z,2024-02-08T17:54:45.019800Z,48,rpart,EMNIST
2024-02-08T17:54:33.250Z,2024-02-08T17:54:40.093200Z,49,rpart,EMNIST
2024-02-08T17:54:33.240300Z,2024-02-08T17:54:49.576200Z,50,rpart,EMNIST
2024-02-08T17:54:33.816Z,2024-02-08T17:54:40.757Z,51,rpart,EMNIST
2024-02-08T17:54:33.505900Z,2024-02-08T17:54:49.752Z,52,rpart,EMNIST
2024-02-08T17:54:33.745800Z,2024-02-08T17:54:40.652500Z,53,rpart,EMNIST
2024-02-08T17:54:33.623200Z,2024-02-08T17:54:50.579100Z,54,rpart,EMNIST
2024-02-08T17:54:33.911100Z,2024-02-08T17:54:40.721800Z,55,rpart,EMNIST
2024-02-08T17:54:33.745700Z,2024-02-08T17:54:50.180500Z,56,rpart,EMNIST
2024-02-08T17:54:34.301200Z,2024-02-08T17:54:41.255400Z,57,rpart,EMNIST
2024-02-08T17:54:34.301200Z,2024-02-08T17:54:50.717600Z,58,rpart,EMNIST
2024-02-08T17:54:34.176200Z,2024-02-08T17:54:40.975100Z,59,rpart,EMNIST
2024-02-08T17:54:34.332100Z,2024-02-08T17:54:50.634400Z,60,rpart,EMNIST
2024-02-08T17:54:34.481100Z,2024-02-08T17:54:39.454900Z,1,featureless,EMNIST
2024-02-08T17:54:34.481Z,2024-02-08T17:54:39.453400Z,2,featureless,EMNIST
2024-02-08T17:54:34.514Z,2024-02-08T17:54:39.356Z,3,featureless,EMNIST
2024-02-08T17:54:34.864400Z,2024-02-08T17:54:39.747600Z,4,featureless,EMNIST
2024-02-08T17:54:34.989600Z,2024-02-08T17:54:39.930700Z,5,featureless,EMNIST
2024-02-08T17:54:35.576800Z,2024-02-08T17:54:40.412400Z,6,featureless,EMNIST
2024-02-08T17:54:35.044500Z,2024-02-08T17:54:39.925700Z,7,featureless,EMNIST
2024-02-08T17:54:34.989500Z,2024-02-08T17:54:39.927Z,8,featureless,EMNIST
2024-02-08T17:54:35.702500Z,2024-02-08T17:54:40.250400Z,9,featureless,EMNIST
2024-02-08T17:54:36.736Z,2024-02-08T17:54:41.667500Z,10,featureless,EMNIST
2024-02-08T17:54:37.233Z,2024-02-08T17:54:41.531900Z,11,featureless,EMNIST
2024-02-08T17:54:38.420400Z,2024-02-08T17:54:44.726900Z,12,featureless,EMNIST
2024-02-08T17:54:37.488700Z,2024-02-08T17:54:42.466800Z,13,featureless,EMNIST
2024-02-08T17:54:38.144800Z,2024-02-08T17:54:43.192700Z,14,featureless,EMNIST
2024-02-08T17:54:38.315300Z,2024-02-08T17:54:43.336900Z,15,featureless,EMNIST
2024-02-08T17:54:38.503Z,2024-02-08T17:54:43.411800Z,16,featureless,EMNIST
2024-02-08T17:54:38.503Z,2024-02-08T17:54:43.424300Z,17,featureless,EMNIST
2024-02-08T17:54:38.547300Z,2024-02-08T17:54:43.443700Z,18,featureless,EMNIST
2024-02-08T17:54:38.790300Z,2024-02-08T17:54:43.695500Z,19,featureless,EMNIST
2024-02-08T17:54:39.746700Z,2024-02-08T17:54:46.042700Z,20,featureless,EMNIST
2024-02-08T17:54:39.015500Z,2024-02-08T17:54:43.898300Z,21,featureless,EMNIST
2024-02-08T17:54:39.291Z,2024-02-08T17:54:44.203100Z,22,featureless,EMNIST
2024-02-08T17:54:39.674800Z,2024-02-08T17:54:44.579500Z,23,featureless,EMNIST
2024-02-08T17:54:39.674800Z,2024-02-08T17:54:44.566100Z,24,featureless,EMNIST
2024-02-08T17:54:40.074300Z,2024-02-08T17:54:45.014200Z,25,featureless,EMNIST
2024-02-08T17:54:39.867100Z,2024-02-08T17:54:44.793500Z,26,featureless,EMNIST
2024-02-08T17:54:40.159600Z,2024-02-08T17:54:44.647Z,27,featureless,EMNIST
2024-02-08T17:54:40.226600Z,2024-02-08T17:54:45.228100Z,28,featureless,EMNIST
2024-02-08T17:54:42.087600Z,2024-02-08T17:54:46.945100Z,29,featureless,EMNIST
2024-02-08T17:54:42.106300Z,2024-02-08T17:54:47.025400Z,30,featureless,EMNIST
2024-02-08T17:54:42.106200Z,2024-02-08T17:54:46.998900Z,31,featureless,EMNIST
2024-02-08T17:54:42.855900Z,2024-02-08T17:54:47.743100Z,32,featureless,EMNIST
2024-02-08T17:54:42.559300Z,2024-02-08T17:54:47.431Z,33,featureless,EMNIST
2024-02-08T17:54:42.627600Z,2024-02-08T17:54:47.540200Z,34,featureless,EMNIST
2024-02-08T17:54:42.627600Z,2024-02-08T17:54:47.518200Z,35,featureless,EMNIST
2024-02-08T17:54:42.780600Z,2024-02-08T17:54:47.665200Z,36,featureless,EMNIST
2024-02-08T17:54:43.235800Z,2024-02-08T17:54:47.817Z,37,featureless,EMNIST
2024-02-08T17:54:43.805900Z,2024-02-08T17:54:48.610200Z,38,featureless,EMNIST
2024-02-08T17:54:43.370Z,2024-02-08T17:54:48.263800Z,39,featureless,EMNIST
2024-02-08T17:54:43.376600Z,2024-02-08T17:54:48.216400Z,40,featureless,EMNIST
2024-02-08T17:54:43.939600Z,2024-02-08T17:54:48.830Z,41,featureless,EMNIST
2024-02-08T17:54:43.570800Z,2024-02-08T17:54:48.398Z,42,featureless,EMNIST
2024-02-08T17:54:43.893100Z,2024-02-08T17:54:48.793400Z,43,featureless,EMNIST
2024-02-08T17:54:46.126700Z,2024-02-08T17:54:53.802Z,44,featureless,EMNIST
2024-02-08T17:54:44.050900Z,2024-02-08T17:54:48.922200Z,45,featureless,EMNIST
2024-02-08T17:54:44.305900Z,2024-02-08T17:54:48.596100Z,46,featureless,EMNIST
2024-02-08T17:54:44.371200Z,2024-02-08T17:54:49.296Z,47,featureless,EMNIST
2024-02-08T17:54:45.291900Z,2024-02-08T17:54:50.205500Z,48,featureless,EMNIST
2024-02-08T17:54:45.862300Z,2024-02-08T17:54:50.785100Z,49,featureless,EMNIST
2024-02-08T17:54:46.478100Z,2024-02-08T17:54:51.223500Z,50,featureless,EMNIST
2024-02-08T17:54:46.073300Z,2024-02-08T17:54:51.062800Z,51,featureless,EMNIST
2024-02-08T17:54:46.082800Z,2024-02-08T17:54:51.001400Z,52,featureless,EMNIST
2024-02-08T17:54:46.082800Z,2024-02-08T17:54:50.983700Z,53,featureless,EMNIST
2024-02-08T17:54:46.097400Z,2024-02-08T17:54:50.968800Z,54,featureless,EMNIST
2024-02-08T17:54:46.474Z,2024-02-08T17:54:51.380100Z,55,featureless,EMNIST
2024-02-08T17:54:46.521200Z,2024-02-08T17:54:51.393700Z,56,featureless,EMNIST
2024-02-08T17:54:46.247Z,2024-02-08T17:54:50.262500Z,57,featureless,EMNIST
2024-02-08T17:54:46.563200Z,2024-02-08T17:54:50.624600Z,58,featureless,EMNIST
2024-02-08T17:54:46.952300Z,2024-02-08T17:54:51.866800Z,59,featureless,EMNIST
2024-02-08T17:54:47.226900Z,2024-02-08T17:54:52.082900Z,60,featureless,EMNIST
2024-02-08T17:54:47.226900Z,2024-02-09T04:20:16.357600Z,1,cv_glmnet,FashionMNIST
2024-02-08T17:54:49.516900Z,2024-02-09T08:39:59.900Z,2,cv_glmnet,FashionMNIST
2024-02-08T17:54:47.445400Z,2024-02-08T21:58:39.593800Z,3,cv_glmnet,FashionMNIST
2024-02-08T17:54:47.562Z,2024-02-08T22:40:21.192200Z,4,cv_glmnet,FashionMNIST
2024-02-08T17:54:48.717Z,2024-02-09T01:43:57.068600Z,5,cv_glmnet,FashionMNIST
2024-02-08T17:54:47.840600Z,2024-02-09T00:00:19.202Z,6,cv_glmnet,FashionMNIST
2024-02-08T17:54:48.009100Z,2024-02-09T02:01:11.983200Z,7,cv_glmnet,FashionMNIST
2024-02-08T17:54:48.038700Z,2024-02-09T03:01:08.703400Z,8,cv_glmnet,FashionMNIST
2024-02-08T17:54:48.175700Z,2024-02-09T03:23:37.527400Z,9,cv_glmnet,FashionMNIST
2024-02-08T17:54:50.586600Z,2024-02-09T03:39:58.399900Z,10,cv_glmnet,FashionMNIST
2024-02-08T17:54:48.694200Z,2024-02-08T21:55:51.896100Z,11,cv_glmnet,FashionMNIST
2024-02-08T17:54:48.615700Z,2024-02-08T22:27:09.185600Z,12,cv_glmnet,FashionMNIST
2024-02-08T17:54:51.261900Z,2024-02-09T02:56:06.867600Z,13,cv_glmnet,FashionMNIST
2024-02-08T17:54:50.049200Z,2024-02-09T00:53:18.874800Z,14,cv_glmnet,FashionMNIST
2024-02-08T17:54:49.594500Z,2024-02-09T05:41:05.249600Z,15,cv_glmnet,FashionMNIST
2024-02-08T17:54:49.669800Z,2024-02-09T09:33:47.237400Z,16,cv_glmnet,FashionMNIST
2024-02-08T17:54:49.669800Z,2024-02-09T02:51:27.206800Z,17,cv_glmnet,FashionMNIST
2024-02-08T17:54:51.992800Z,2024-02-09T02:50:18.787400Z,18,cv_glmnet,FashionMNIST
2024-02-08T17:54:50.024500Z,2024-02-09T02:01:59.356Z,19,cv_glmnet,FashionMNIST
2024-02-08T17:54:50.186200Z,2024-02-09T02:08:58.527600Z,20,cv_glmnet,FashionMNIST
2024-02-08T17:54:50.186100Z,2024-02-09T00:55:05.607600Z,21,cv_glmnet,FashionMNIST
2024-02-08T17:54:52.608800Z,2024-02-08T19:44:04.214500Z,22,cv_glmnet,FashionMNIST
2024-02-08T17:54:50.327700Z,2024-02-08T20:53:01.345600Z,23,cv_glmnet,FashionMNIST
2024-02-08T17:54:50.839200Z,2024-02-08T18:45:20.201500Z,24,cv_glmnet,FashionMNIST
2024-02-08T17:54:50.831900Z,2024-02-08T22:51:22.156800Z,25,cv_glmnet,FashionMNIST
2024-02-08T17:54:50.813900Z,2024-02-08T18:41:35.932100Z,26,cv_glmnet,FashionMNIST
2024-02-08T17:54:50.930600Z,2024-02-08T21:49:00.811400Z,27,cv_glmnet,FashionMNIST
2024-02-08T17:54:50.899100Z,2024-02-08T18:40:31.133800Z,28,cv_glmnet,FashionMNIST
2024-02-08T17:54:51.442800Z,2024-02-09T00:05:19.271500Z,29,cv_glmnet,FashionMNIST
2024-02-08T17:54:51.925200Z,2024-02-08T18:41:40.203200Z,30,cv_glmnet,FashionMNIST
2024-02-08T17:54:51.403700Z,2024-02-08T21:53:50.874300Z,31,cv_glmnet,FashionMNIST
2024-02-08T17:54:51.491800Z,2024-02-08T18:42:21.618400Z,32,cv_glmnet,FashionMNIST
2024-02-08T17:54:51.879800Z,2024-02-08T22:37:58.787300Z,33,cv_glmnet,FashionMNIST
2024-02-08T17:54:51.993100Z,2024-02-08T18:34:54.405100Z,34,cv_glmnet,FashionMNIST
2024-02-08T17:54:52.345400Z,2024-02-09T03:28:02.348900Z,35,cv_glmnet,FashionMNIST
2024-02-08T17:54:52.471500Z,2024-02-08T19:00:20.555600Z,36,cv_glmnet,FashionMNIST
2024-02-08T17:54:52.898Z,2024-02-08T23:30:13.506200Z,37,cv_glmnet,FashionMNIST
2024-02-08T17:54:52.750300Z,2024-02-08T18:56:17.023900Z,38,cv_glmnet,FashionMNIST
2024-02-08T17:54:52.936500Z,2024-02-08T21:36:53.803800Z,39,cv_glmnet,FashionMNIST
2024-02-08T17:54:53.135900Z,2024-02-08T18:35:27.648Z,40,cv_glmnet,FashionMNIST
2024-02-08T17:54:53.299600Z,2024-02-08T18:37:03.176900Z,41,cv_glmnet,FashionMNIST
2024-02-08T17:54:53.471800Z,2024-02-09T00:24:43.796400Z,42,cv_glmnet,FashionMNIST
2024-02-08T17:54:53.465700Z,2024-02-08T18:43:59.394Z,43,cv_glmnet,FashionMNIST
2024-02-08T17:54:53.476800Z,2024-02-08T21:55:05.165300Z,44,cv_glmnet,FashionMNIST
2024-02-08T17:54:53.656100Z,2024-02-08T18:38:39.610200Z,45,cv_glmnet,FashionMNIST
2024-02-08T17:54:53.656100Z,2024-02-09T00:30:15.122200Z,46,cv_glmnet,FashionMNIST
2024-02-08T17:54:53.629200Z,2024-02-08T18:43:05.285500Z,47,cv_glmnet,FashionMNIST
2024-02-08T17:54:56.022100Z,2024-02-08T22:54:54.153500Z,48,cv_glmnet,FashionMNIST
2024-02-08T17:54:53.810900Z,2024-02-08T18:43:20.543600Z,49,cv_glmnet,FashionMNIST
2024-02-08T17:54:54.595600Z,2024-02-09T00:28:06.595200Z,50,cv_glmnet,FashionMNIST
2024-02-08T17:54:54.135500Z,2024-02-08T18:41:57.118100Z,51,cv_glmnet,FashionMNIST
2024-02-08T17:54:53.960Z,2024-02-08T21:40:47.828800Z,52,cv_glmnet,FashionMNIST
2024-02-08T17:54:54.622400Z,2024-02-08T18:36:03.305100Z,53,cv_glmnet,FashionMNIST
2024-02-08T17:54:54.805500Z,2024-02-08T22:24:35.092100Z,54,cv_glmnet,FashionMNIST
2024-02-08T17:54:56.341300Z,2024-02-08T18:40:37.759400Z,55,cv_glmnet,FashionMNIST
2024-02-08T17:54:58.940Z,2024-02-09T03:48:31.373300Z,56,cv_glmnet,FashionMNIST
2024-02-08T17:55:05.664100Z,2024-02-08T18:51:53.060600Z,57,cv_glmnet,FashionMNIST
2024-02-08T17:55:06.905600Z,2024-02-08T22:15:57.669700Z,58,cv_glmnet,FashionMNIST
