train.groups,test.fold,test.group,predefined.set,iteration,uhash,nr,task_id,learner_id,resampling_id,classif.ce,algorithm,percent.error,data.name
other,4,train,train,28,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.393833333333333,rpart,39.3833333333333,QMNIST
other,5,test,test,29,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.385333333333333,rpart,38.5333333333333,QMNIST
other,5,train,train,30,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.3985,rpart,39.85,QMNIST
other,6,test,test,31,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.394065677612935,rpart,39.4065677612936,QMNIST
other,6,train,train,32,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.386564427404567,rpart,38.6564427404567,QMNIST
other,7,test,test,33,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.39079693231077,rpart,39.079693231077,QMNIST
other,7,train,train,34,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.388564760793466,rpart,38.8564760793466,QMNIST
other,8,test,test,35,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.39453059863265,rpart,39.453059863265,QMNIST
other,8,train,train,36,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.391398566427738,rpart,39.1398566427738,QMNIST
other,9,test,test,37,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.395697848924462,rpart,39.5697848924462,QMNIST
other,9,train,train,38,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.376855094213774,rpart,37.6855094213774,QMNIST
other,10,test,test,39,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.378689344672336,rpart,37.8689344672336,QMNIST
other,10,train,train,40,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.377084723148766,rpart,37.7084723148766,QMNIST
same,1,test,test,41,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.382681099084097,rpart,38.2681099084097,QMNIST
same,1,train,train,42,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.37978687978688,rpart,37.978687978688,QMNIST
same,2,test,test,43,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.37248042645344,rpart,37.248042645344,QMNIST
same,2,train,train,44,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.384974179576878,rpart,38.4974179576878,QMNIST
same,3,test,test,45,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.371042985671443,rpart,37.1042985671443,QMNIST
same,3,train,train,46,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.3727712047992,rpart,37.27712047992,QMNIST
same,4,test,test,47,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.38870376541153,rpart,38.870376541153,QMNIST
same,4,train,train,48,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.388666666666667,rpart,38.8666666666667,QMNIST
same,5,test,test,49,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.391166666666667,rpart,39.1166666666667,QMNIST
same,5,train,train,50,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.392666666666667,rpart,39.2666666666667,QMNIST
same,6,test,test,51,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.381396899483247,rpart,38.1396899483247,QMNIST
same,6,train,train,52,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.390065010835139,rpart,39.0065010835139,QMNIST
same,7,test,test,53,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.382294098032678,rpart,38.2294098032678,QMNIST
same,7,train,train,54,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.388564760793466,rpart,38.8564760793466,QMNIST
same,8,test,test,55,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.397532099383025,rpart,39.7532099383025,QMNIST
same,8,train,train,56,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.389898316386064,rpart,38.9898316386064,QMNIST
same,9,test,test,57,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.383691845922961,rpart,38.3691845922961,QMNIST
same,9,train,train,58,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.386026346506587,rpart,38.6026346506587,QMNIST
same,10,test,test,59,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.373019843254961,rpart,37.3019843254961,QMNIST
same,10,train,train,60,aad88a42-2f97-42fb-b485-87ac9d6e105b,20,QMNIST,classif.rpart,same_other_cv,0.377084723148766,rpart,37.7084723148766,QMNIST
all,1,test,test,1,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.886761032472939,featureless,88.6761032472939,QMNIST
all,1,train,train,2,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887612387612388,featureless,88.7612387612388,QMNIST
all,2,test,test,3,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.886889888389139,featureless,88.6889888389139,QMNIST
all,2,train,train,4,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887556221889055,featureless,88.7556221889056,QMNIST
all,3,test,test,5,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.886871042985671,featureless,88.6871042985672,QMNIST
all,3,train,train,6,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887685385769039,featureless,88.7685385769039,QMNIST
all,4,test,test,7,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.886871042985671,featureless,88.6871042985672,QMNIST
all,4,train,train,8,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887666666666667,featureless,88.7666666666667,QMNIST
all,5,test,test,9,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.886833333333333,featureless,88.6833333333333,QMNIST
all,5,train,train,10,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887666666666667,featureless,88.7666666666667,QMNIST
all,6,test,test,11,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.88681446907818,featureless,88.681446907818,QMNIST
all,6,train,train,12,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887647941323554,featureless,88.7647941323554,QMNIST
all,7,test,test,13,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.886795598532844,featureless,88.6795598532844,QMNIST
all,7,train,train,14,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887647941323554,featureless,88.7647941323554,QMNIST
all,8,test,test,15,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.88677672169418,featureless,88.6776721694181,QMNIST
all,8,train,train,16,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887647941323554,featureless,88.7647941323554,QMNIST
all,9,test,test,17,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.88677672169418,featureless,88.6776721694181,QMNIST
all,9,train,train,18,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887610471902618,featureless,88.7610471902618,QMNIST
all,10,test,test,19,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.88677672169418,featureless,88.6776721694181,QMNIST
all,10,train,train,20,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887591727818546,featureless,88.7591727818546,QMNIST
other,1,test,test,21,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.886761032472939,featureless,88.6761032472939,QMNIST
other,1,train,train,22,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887612387612388,featureless,88.7612387612388,QMNIST
other,2,test,test,23,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.886889888389139,featureless,88.6889888389139,QMNIST
other,2,train,train,24,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887556221889055,featureless,88.7556221889056,QMNIST
other,3,test,test,25,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.886871042985671,featureless,88.6871042985672,QMNIST
other,3,train,train,26,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887685385769039,featureless,88.7685385769039,QMNIST
other,4,test,test,27,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.886871042985671,featureless,88.6871042985672,QMNIST
other,4,train,train,28,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887666666666667,featureless,88.7666666666667,QMNIST
other,5,test,test,29,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.886833333333333,featureless,88.6833333333333,QMNIST
other,5,train,train,30,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887666666666667,featureless,88.7666666666667,QMNIST
other,6,test,test,31,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.88681446907818,featureless,88.681446907818,QMNIST
other,6,train,train,32,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887647941323554,featureless,88.7647941323554,QMNIST
other,7,test,test,33,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.886795598532844,featureless,88.6795598532844,QMNIST
other,7,train,train,34,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887647941323554,featureless,88.7647941323554,QMNIST
other,8,test,test,35,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.88677672169418,featureless,88.6776721694181,QMNIST
other,8,train,train,36,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887647941323554,featureless,88.7647941323554,QMNIST
other,9,test,test,37,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.88677672169418,featureless,88.6776721694181,QMNIST
other,9,train,train,38,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887610471902618,featureless,88.7610471902618,QMNIST
other,10,test,test,39,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.88677672169418,featureless,88.6776721694181,QMNIST
other,10,train,train,40,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887591727818546,featureless,88.7591727818546,QMNIST
same,1,test,test,41,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.886761032472939,featureless,88.6761032472939,QMNIST
same,1,train,train,42,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887612387612388,featureless,88.7612387612388,QMNIST
same,2,test,test,43,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.886889888389139,featureless,88.6889888389139,QMNIST
same,2,train,train,44,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887556221889055,featureless,88.7556221889056,QMNIST
same,3,test,test,45,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.886871042985671,featureless,88.6871042985672,QMNIST
same,3,train,train,46,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887685385769039,featureless,88.7685385769039,QMNIST
same,4,test,test,47,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.886871042985671,featureless,88.6871042985672,QMNIST
same,4,train,train,48,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887666666666667,featureless,88.7666666666667,QMNIST
same,5,test,test,49,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.886833333333333,featureless,88.6833333333333,QMNIST
same,5,train,train,50,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887666666666667,featureless,88.7666666666667,QMNIST
same,6,test,test,51,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.88681446907818,featureless,88.681446907818,QMNIST
same,6,train,train,52,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887647941323554,featureless,88.7647941323554,QMNIST
same,7,test,test,53,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.886795598532844,featureless,88.6795598532844,QMNIST
same,7,train,train,54,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887647941323554,featureless,88.7647941323554,QMNIST
same,8,test,test,55,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.88677672169418,featureless,88.6776721694181,QMNIST
same,8,train,train,56,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887647941323554,featureless,88.7647941323554,QMNIST
same,9,test,test,57,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.88677672169418,featureless,88.6776721694181,QMNIST
same,9,train,train,58,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887610471902618,featureless,88.7610471902618,QMNIST
same,10,test,test,59,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.88677672169418,featureless,88.6776721694181,QMNIST
same,10,train,train,60,f41aa2b4-f2ae-435a-8714-adfcb7efd84b,21,QMNIST,classif.featureless,same_other_cv,0.887591727818546,featureless,88.7591727818546,QMNIST
all,1,test,test,1,abcbdcd1-c843-4337-917d-3a87b7c52f16,22,STL10,classif.cv_glmnet,same_other_cv,0.701149425287356,cv_glmnet,70.1149425287357,STL10
all,2,test,test,2,abcbdcd1-c843-4337-917d-3a87b7c52f16,22,STL10,classif.cv_glmnet,same_other_cv,0.701149425287356,cv_glmnet,70.1149425287357,STL10
all,3,test,test,3,abcbdcd1-c843-4337-917d-3a87b7c52f16,22,STL10,classif.cv_glmnet,same_other_cv,0.764705882352941,cv_glmnet,76.4705882352941,STL10
all,4,test,test,4,abcbdcd1-c843-4337-917d-3a87b7c52f16,22,STL10,classif.cv_glmnet,same_other_cv,0.702380952380952,cv_glmnet,70.2380952380952,STL10
all,5,test,test,5,abcbdcd1-c843-4337-917d-3a87b7c52f16,22,STL10,classif.cv_glmnet,same_other_cv,0.738095238095238,cv_glmnet,73.8095238095238,STL10
all,6,test,test,6,abcbdcd1-c843-4337-917d-3a87b7c52f16,22,STL10,classif.cv_glmnet,same_other_cv,0.654320987654321,cv_glmnet,65.4320987654321,STL10
all,7,test,test,7,abcbdcd1-c843-4337-917d-3a87b7c52f16,22,STL10,classif.cv_glmnet,same_other_cv,0.69620253164557,cv_glmnet,69.620253164557,STL10
all,8,test,test,8,abcbdcd1-c843-4337-917d-3a87b7c52f16,22,STL10,classif.cv_glmnet,same_other_cv,0.721518987341772,cv_glmnet,72.1518987341772,STL10
all,9,test,test,9,abcbdcd1-c843-4337-917d-3a87b7c52f16,22,STL10,classif.cv_glmnet,same_other_cv,0.759493670886076,cv_glmnet,75.9493670886076,STL10
all,10,test,test,10,abcbdcd1-c843-4337-917d-3a87b7c52f16,22,STL10,classif.cv_glmnet,same_other_cv,0.730769230769231,cv_glmnet,73.0769230769231,STL10
same,1,test,test,21,abcbdcd1-c843-4337-917d-3a87b7c52f16,22,STL10,classif.cv_glmnet,same_other_cv,0.701149425287356,cv_glmnet,70.1149425287357,STL10
same,2,test,test,22,abcbdcd1-c843-4337-917d-3a87b7c52f16,22,STL10,classif.cv_glmnet,same_other_cv,0.701149425287356,cv_glmnet,70.1149425287357,STL10
same,3,test,test,23,abcbdcd1-c843-4337-917d-3a87b7c52f16,22,STL10,classif.cv_glmnet,same_other_cv,0.776470588235294,cv_glmnet,77.6470588235294,STL10
same,4,test,test,24,abcbdcd1-c843-4337-917d-3a87b7c52f16,22,STL10,classif.cv_glmnet,same_other_cv,0.690476190476191,cv_glmnet,69.0476190476191,STL10
same,5,test,test,25,abcbdcd1-c843-4337-917d-3a87b7c52f16,22,STL10,classif.cv_glmnet,same_other_cv,0.761904761904762,cv_glmnet,76.1904761904762,STL10
same,6,test,test,26,abcbdcd1-c843-4337-917d-3a87b7c52f16,22,STL10,classif.cv_glmnet,same_other_cv,0.654320987654321,cv_glmnet,65.4320987654321,STL10
same,7,test,test,27,abcbdcd1-c843-4337-917d-3a87b7c52f16,22,STL10,classif.cv_glmnet,same_other_cv,0.721518987341772,cv_glmnet,72.1518987341772,STL10
same,8,test,test,28,abcbdcd1-c843-4337-917d-3a87b7c52f16,22,STL10,classif.cv_glmnet,same_other_cv,0.734177215189873,cv_glmnet,73.4177215189874,STL10
same,9,test,test,29,abcbdcd1-c843-4337-917d-3a87b7c52f16,22,STL10,classif.cv_glmnet,same_other_cv,0.784810126582278,cv_glmnet,78.4810126582278,STL10
same,10,test,test,30,abcbdcd1-c843-4337-917d-3a87b7c52f16,22,STL10,classif.cv_glmnet,same_other_cv,0.730769230769231,cv_glmnet,73.0769230769231,STL10
all,1,test,test,1,fcba17a9-105d-4fd5-b85d-008cf5e2d392,23,STL10,classif.featureless,same_other_cv,0.885057471264368,featureless,88.5057471264368,STL10
all,2,test,test,2,fcba17a9-105d-4fd5-b85d-008cf5e2d392,23,STL10,classif.featureless,same_other_cv,0.885057471264368,featureless,88.5057471264368,STL10
all,3,test,test,3,fcba17a9-105d-4fd5-b85d-008cf5e2d392,23,STL10,classif.featureless,same_other_cv,0.882352941176471,featureless,88.2352941176471,STL10
all,4,test,test,4,fcba17a9-105d-4fd5-b85d-008cf5e2d392,23,STL10,classif.featureless,same_other_cv,0.880952380952381,featureless,88.0952380952381,STL10
all,5,test,test,5,fcba17a9-105d-4fd5-b85d-008cf5e2d392,23,STL10,classif.featureless,same_other_cv,0.880952380952381,featureless,88.0952380952381,STL10
all,6,test,test,6,fcba17a9-105d-4fd5-b85d-008cf5e2d392,23,STL10,classif.featureless,same_other_cv,0.888888888888889,featureless,88.8888888888889,STL10
all,7,test,test,7,fcba17a9-105d-4fd5-b85d-008cf5e2d392,23,STL10,classif.featureless,same_other_cv,0.886075949367089,featureless,88.6075949367089,STL10
all,8,test,test,8,fcba17a9-105d-4fd5-b85d-008cf5e2d392,23,STL10,classif.featureless,same_other_cv,0.886075949367089,featureless,88.6075949367089,STL10
all,9,test,test,9,fcba17a9-105d-4fd5-b85d-008cf5e2d392,23,STL10,classif.featureless,same_other_cv,0.886075949367089,featureless,88.6075949367089,STL10
all,10,test,test,10,fcba17a9-105d-4fd5-b85d-008cf5e2d392,23,STL10,classif.featureless,same_other_cv,0.884615384615385,featureless,88.4615384615385,STL10
same,1,test,test,21,fcba17a9-105d-4fd5-b85d-008cf5e2d392,23,STL10,classif.featureless,same_other_cv,0.885057471264368,featureless,88.5057471264368,STL10
same,2,test,test,22,fcba17a9-105d-4fd5-b85d-008cf5e2d392,23,STL10,classif.featureless,same_other_cv,0.885057471264368,featureless,88.5057471264368,STL10
same,3,test,test,23,fcba17a9-105d-4fd5-b85d-008cf5e2d392,23,STL10,classif.featureless,same_other_cv,0.882352941176471,featureless,88.2352941176471,STL10
same,4,test,test,24,fcba17a9-105d-4fd5-b85d-008cf5e2d392,23,STL10,classif.featureless,same_other_cv,0.880952380952381,featureless,88.0952380952381,STL10
same,5,test,test,25,fcba17a9-105d-4fd5-b85d-008cf5e2d392,23,STL10,classif.featureless,same_other_cv,0.880952380952381,featureless,88.0952380952381,STL10
same,6,test,test,26,fcba17a9-105d-4fd5-b85d-008cf5e2d392,23,STL10,classif.featureless,same_other_cv,0.888888888888889,featureless,88.8888888888889,STL10
same,7,test,test,27,fcba17a9-105d-4fd5-b85d-008cf5e2d392,23,STL10,classif.featureless,same_other_cv,0.886075949367089,featureless,88.6075949367089,STL10
same,8,test,test,28,fcba17a9-105d-4fd5-b85d-008cf5e2d392,23,STL10,classif.featureless,same_other_cv,0.886075949367089,featureless,88.6075949367089,STL10
same,9,test,test,29,fcba17a9-105d-4fd5-b85d-008cf5e2d392,23,STL10,classif.featureless,same_other_cv,0.886075949367089,featureless,88.6075949367089,STL10
same,10,test,test,30,fcba17a9-105d-4fd5-b85d-008cf5e2d392,23,STL10,classif.featureless,same_other_cv,0.884615384615385,featureless,88.4615384615385,STL10
all,1,test,test,1,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0,cv_glmnet,0,khan
all,1,train,train,2,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0,cv_glmnet,0,khan
all,2,test,test,3,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0,cv_glmnet,0,khan
all,2,train,train,4,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0,cv_glmnet,0,khan
all,3,test,test,5,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0,cv_glmnet,0,khan
all,3,train,train,6,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0,cv_glmnet,0,khan
all,4,test,test,7,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0.25,cv_glmnet,25,khan
all,4,train,train,8,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0,cv_glmnet,0,khan
all,5,test,test,9,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0.25,cv_glmnet,25,khan
all,5,train,train,10,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0,cv_glmnet,0,khan
all,6,test,test,11,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0,cv_glmnet,0,khan
all,6,train,train,12,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0,cv_glmnet,0,khan
all,7,train,train,13,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0,cv_glmnet,0,khan
all,8,train,train,14,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0,cv_glmnet,0,khan
all,9,train,train,15,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0,cv_glmnet,0,khan
all,10,train,train,16,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0,cv_glmnet,0,khan
other,5,train,train,26,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0.5,cv_glmnet,50,khan
other,6,train,train,28,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0,cv_glmnet,0,khan
other,7,train,train,29,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0.166666666666667,cv_glmnet,16.6666666666667,khan
other,9,train,train,31,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0.2,cv_glmnet,20,khan
same,4,test,test,39,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0.25,cv_glmnet,25,khan
same,5,test,test,41,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0.5,cv_glmnet,50,khan
same,6,test,test,43,7d867aa7-86d2-4aae-92a9-33edab210e91,24,khan,classif.cv_glmnet,same_other_cv,0,cv_glmnet,0,khan
all,1,test,test,1,52aceaf9-9035-43fc-8db1-6f7ec1df705d,25,khan,classif.rpart,same_other_cv,0.6,rpart,60,khan
all,1,train,train,2,52aceaf9-9035-43fc-8db1-6f7ec1df705d,25,khan,classif.rpart,same_other_cv,0.125,rpart,12.5,khan
all,2,test,test,3,52aceaf9-9035-43fc-8db1-6f7ec1df705d,25,khan,classif.rpart,same_other_cv,0.2,rpart,20,khan
all,2,train,train,4,52aceaf9-9035-43fc-8db1-6f7ec1df705d,25,khan,classif.rpart,same_other_cv,0.125,rpart,12.5,khan
all,3,test,test,5,52aceaf9-9035-43fc-8db1-6f7ec1df705d,25,khan,classif.rpart,same_other_cv,0.2,rpart,20,khan
all,3,train,train,6,52aceaf9-9035-43fc-8db1-6f7ec1df705d,25,khan,classif.rpart,same_other_cv,0,rpart,0,khan
all,4,test,test,7,52aceaf9-9035-43fc-8db1-6f7ec1df705d,25,khan,classif.rpart,same_other_cv,0.5,rpart,50,khan
all,4,train,train,8,52aceaf9-9035-43fc-8db1-6f7ec1df705d,25,khan,classif.rpart,same_other_cv,0,rpart,0,khan
all,5,test,test,9,52aceaf9-9035-43fc-8db1-6f7ec1df705d,25,khan,classif.rpart,same_other_cv,0.25,rpart,25,khan
all,5,train,train,10,52aceaf9-9035-43fc-8db1-6f7ec1df705d,25,khan,classif.rpart,same_other_cv,0.5,rpart,50,khan
all,6,test,test,11,52aceaf9-9035-43fc-8db1-6f7ec1df705d,25,khan,classif.rpart,same_other_cv,0.5,rpart,50,khan
