job.id,submitted,started,done,error,mem.used,batch.id,log.file,job.hash,job.name,repl,time.queued,time.running,problem,algorithm,tags
166,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.937700Z,2026-02-24T03:35:05.731Z,,,7290254_166,joba4f8680970e75d50f4704f845baf620d.log_166,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,46,723.401600122452,0.793299913406372,ec3770ae7f439181,run_learner,
167,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.931Z,2026-02-24T03:35:05.720500Z,,,7290254_167,joba4f8680970e75d50f4704f845baf620d.log_167,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,47,723.394900083542,0.789499998092651,ec3770ae7f439181,run_learner,
168,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.635400Z,2026-02-24T03:35:03.502700Z,,,7290254_168,joba4f8680970e75d50f4704f845baf620d.log_168,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,48,721.099300146103,0.867300033569336,ec3770ae7f439181,run_learner,
169,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.936Z,2026-02-24T03:35:05.720700Z,,,7290254_169,joba4f8680970e75d50f4704f845baf620d.log_169,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,49,723.399900197983,0.7846999168396,ec3770ae7f439181,run_learner,
170,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.688900Z,2026-02-24T03:35:03.497400Z,,,7290254_170,joba4f8680970e75d50f4704f845baf620d.log_170,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,50,721.152800083161,0.808500051498413,ec3770ae7f439181,run_learner,
171,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.952400Z,2026-02-24T03:35:03.748700Z,,,7290254_171,joba4f8680970e75d50f4704f845baf620d.log_171,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,51,721.416300058365,0.796299934387207,ec3770ae7f439181,run_learner,
172,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:08.917100Z,2026-02-24T03:35:09.612800Z,,,7290254_172,joba4f8680970e75d50f4704f845baf620d.log_172,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,52,727.381000041962,0.69569993019104,ec3770ae7f439181,run_learner,
173,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:06.934400Z,2026-02-24T03:35:07.686600Z,,,7290254_173,joba4f8680970e75d50f4704f845baf620d.log_173,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,53,725.398300170899,0.75219988822937,ec3770ae7f439181,run_learner,
174,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:06.934600Z,2026-02-24T03:35:07.692900Z,,,7290254_174,joba4f8680970e75d50f4704f845baf620d.log_174,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,54,725.398500204086,0.758299827575684,ec3770ae7f439181,run_learner,
175,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.952Z,2026-02-24T03:35:03.758700Z,,,7290254_175,joba4f8680970e75d50f4704f845baf620d.log_175,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,55,721.415899991989,0.806699991226196,ec3770ae7f439181,run_learner,
176,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.918300Z,2026-02-24T03:35:03.702500Z,,,7290254_176,joba4f8680970e75d50f4704f845baf620d.log_176,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,56,721.38220000267,0.784200191497803,ec3770ae7f439181,run_learner,
177,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.954700Z,2026-02-24T03:35:03.713800Z,,,7290254_177,joba4f8680970e75d50f4704f845baf620d.log_177,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,57,721.418600082397,0.759099960327148,ec3770ae7f439181,run_learner,
178,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.955800Z,2026-02-24T03:35:05.756700Z,,,7290254_178,joba4f8680970e75d50f4704f845baf620d.log_178,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,58,723.419700145722,0.800899982452393,ec3770ae7f439181,run_learner,
179,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.955800Z,2026-02-24T03:35:05.756900Z,,,7290254_179,joba4f8680970e75d50f4704f845baf620d.log_179,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,59,723.419700145722,0.801100015640259,ec3770ae7f439181,run_learner,
180,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.955800Z,2026-02-24T03:35:05.758800Z,,,7290254_180,joba4f8680970e75d50f4704f845baf620d.log_180,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,60,723.419700145722,0.802999973297119,ec3770ae7f439181,run_learner,
181,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:06.945500Z,2026-02-24T03:35:07.692400Z,,,7290254_181,joba4f8680970e75d50f4704f845baf620d.log_181,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,61,725.409399986267,0.746900081634522,ec3770ae7f439181,run_learner,
182,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:06.945500Z,2026-02-24T03:35:07.701300Z,,,7290254_182,joba4f8680970e75d50f4704f845baf620d.log_182,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,62,725.409399986267,0.755800008773804,ec3770ae7f439181,run_learner,
183,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.962700Z,2026-02-24T03:35:03.749400Z,,,7290254_183,joba4f8680970e75d50f4704f845baf620d.log_183,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,63,721.426599979401,0.786700010299683,ec3770ae7f439181,run_learner,
184,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.963700Z,2026-02-24T03:35:05.759100Z,,,7290254_184,joba4f8680970e75d50f4704f845baf620d.log_184,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,64,723.42760014534,0.795399904251099,ec3770ae7f439181,run_learner,
185,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.200300Z,2026-02-24T03:35:04.891Z,,,7290254_185,joba4f8680970e75d50f4704f845baf620d.log_185,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,65,722.66420006752,0.690700054168701,ec3770ae7f439181,run_learner,
186,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.453500Z,2026-02-24T03:35:03.361400Z,,,7290254_186,joba4f8680970e75d50f4704f845baf620d.log_186,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,66,720.917400121689,0.907899856567383,ec3770ae7f439181,run_learner,
187,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:08.208500Z,2026-02-24T03:35:08.914800Z,,,7290254_187,joba4f8680970e75d50f4704f845baf620d.log_187,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,67,726.672399997711,0.706300020217896,ec3770ae7f439181,run_learner,
188,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:06.199Z,2026-02-24T03:35:06.884400Z,,,7290254_188,joba4f8680970e75d50f4704f845baf620d.log_188,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,68,724.662899971008,0.685400009155273,ec3770ae7f439181,run_learner,
189,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.453600Z,2026-02-24T03:35:03.361500Z,,,7290254_189,joba4f8680970e75d50f4704f845baf620d.log_189,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,69,720.917500019074,0.907900094985962,ec3770ae7f439181,run_learner,
190,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:10.196700Z,2026-02-24T03:35:10.881Z,,,7290254_190,joba4f8680970e75d50f4704f845baf620d.log_190,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,70,728.660600185394,0.684299945831299,ec3770ae7f439181,run_learner,
191,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:08.276100Z,2026-02-24T03:35:08.991700Z,,,7290254_191,joba4f8680970e75d50f4704f845baf620d.log_191,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,71,726.740000009537,0.71560001373291,ec3770ae7f439181,run_learner,
192,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.453500Z,2026-02-24T03:35:03.366Z,,,7290254_192,joba4f8680970e75d50f4704f845baf620d.log_192,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,72,720.917400121689,0.912499904632568,ec3770ae7f439181,run_learner,
193,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.279400Z,2026-02-24T03:35:05.052Z,,,7290254_193,joba4f8680970e75d50f4704f845baf620d.log_193,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,73,722.743300199509,0.772599935531616,ec3770ae7f439181,run_learner,
194,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.453600Z,2026-02-24T03:35:03.362800Z,,,7290254_194,joba4f8680970e75d50f4704f845baf620d.log_194,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,74,720.917500019074,0.909199953079224,ec3770ae7f439181,run_learner,
195,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.453600Z,2026-02-24T03:35:03.363200Z,,,7290254_195,joba4f8680970e75d50f4704f845baf620d.log_195,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,75,720.917500019074,0.909600019454956,ec3770ae7f439181,run_learner,
196,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.373Z,2026-02-24T03:35:05.138300Z,,,7290254_196,joba4f8680970e75d50f4704f845baf620d.log_196,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,76,722.836899995804,0.765300035476685,ec3770ae7f439181,run_learner,
197,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.281400Z,2026-02-24T03:35:05.062600Z,,,7290254_197,joba4f8680970e75d50f4704f845baf620d.log_197,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,77,722.74530005455,0.781199932098389,ec3770ae7f439181,run_learner,
198,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.337700Z,2026-02-24T03:35:05.107100Z,,,7290254_198,joba4f8680970e75d50f4704f845baf620d.log_198,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,78,722.801599979401,0.769400119781494,ec3770ae7f439181,run_learner,
199,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:06.481800Z,2026-02-24T03:35:07.166Z,,,7290254_199,joba4f8680970e75d50f4704f845baf620d.log_199,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,79,724.94570016861,0.684199810028076,ec3770ae7f439181,run_learner,
200,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.546400Z,2026-02-24T03:35:03.361300Z,,,7290254_200,joba4f8680970e75d50f4704f845baf620d.log_200,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,80,721.010300159454,0.814899921417236,ec3770ae7f439181,run_learner,
201,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.532100Z,2026-02-24T03:35:03.372700Z,,,7290254_201,joba4f8680970e75d50f4704f845baf620d.log_201,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,81,720.996000051498,0.84060001373291,ec3770ae7f439181,run_learner,
202,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.510500Z,2026-02-24T03:35:05.259500Z,,,7290254_202,joba4f8680970e75d50f4704f845baf620d.log_202,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,82,722.974400043488,0.749000072479248,ec3770ae7f439181,run_learner,
203,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.507900Z,2026-02-24T03:35:03.374Z,,,7290254_203,joba4f8680970e75d50f4704f845baf620d.log_203,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,83,720.971800088883,0.866100072860718,ec3770ae7f439181,run_learner,
204,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.545100Z,2026-02-24T03:35:05.310Z,,,7290254_204,joba4f8680970e75d50f4704f845baf620d.log_204,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,84,723.009000062943,0.764899969100952,ec3770ae7f439181,run_learner,
205,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.555400Z,2026-02-24T03:35:03.368200Z,,,7290254_205,joba4f8680970e75d50f4704f845baf620d.log_205,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,85,721.019299983978,0.812800168991089,ec3770ae7f439181,run_learner,
206,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.551Z,2026-02-24T03:35:03.371400Z,,,7290254_206,joba4f8680970e75d50f4704f845baf620d.log_206,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,86,721.01490020752,0.82039999961853,ec3770ae7f439181,run_learner,
207,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.544200Z,2026-02-24T03:35:05.311400Z,,,7290254_207,joba4f8680970e75d50f4704f845baf620d.log_207,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,87,723.008100032806,0.767199993133545,ec3770ae7f439181,run_learner,
208,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.564600Z,2026-02-24T03:35:03.381300Z,,,7290254_208,joba4f8680970e75d50f4704f845baf620d.log_208,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,88,721.028500080109,0.816699981689453,ec3770ae7f439181,run_learner,
209,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.571400Z,2026-02-24T03:35:03.362700Z,,,7290254_209,joba4f8680970e75d50f4704f845baf620d.log_209,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,89,721.035300016403,0.791300058364868,ec3770ae7f439181,run_learner,
210,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.571300Z,2026-02-24T03:35:03.377200Z,,,7290254_210,joba4f8680970e75d50f4704f845baf620d.log_210,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,90,721.035200119019,0.805899858474731,ec3770ae7f439181,run_learner,
211,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.650100Z,2026-02-24T03:35:05.381700Z,,,7290254_211,joba4f8680970e75d50f4704f845baf620d.log_211,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,91,723.114000082016,0.731600046157837,ec3770ae7f439181,run_learner,
212,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:06.528900Z,2026-02-24T03:35:07.251800Z,,,7290254_212,joba4f8680970e75d50f4704f845baf620d.log_212,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,92,724.99279999733,0.722900152206421,ec3770ae7f439181,run_learner,
213,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.782700Z,2026-02-24T03:35:05.505600Z,,,7290254_213,joba4f8680970e75d50f4704f845baf620d.log_213,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,93,723.246600151062,0.722899913787842,ec3770ae7f439181,run_learner,
214,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.784200Z,2026-02-24T03:35:03.568400Z,,,7290254_214,joba4f8680970e75d50f4704f845baf620d.log_214,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,94,721.248100042343,0.784199953079224,ec3770ae7f439181,run_learner,
215,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:06.789700Z,2026-02-24T03:35:07.521Z,,,7290254_215,joba4f8680970e75d50f4704f845baf620d.log_215,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,95,725.253600120545,0.731299877166748,ec3770ae7f439181,run_learner,
216,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.577500Z,2026-02-24T03:35:03.386800Z,,,7290254_216,joba4f8680970e75d50f4704f845baf620d.log_216,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,96,721.041400194168,0.809299945831299,ec3770ae7f439181,run_learner,
217,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.691500Z,2026-02-24T03:35:03.466200Z,,,7290254_217,joba4f8680970e75d50f4704f845baf620d.log_217,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,97,721.155400037766,0.774700164794922,ec3770ae7f439181,run_learner,
218,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.779200Z,2026-02-24T03:35:05.504100Z,,,7290254_218,joba4f8680970e75d50f4704f845baf620d.log_218,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,98,723.243100166321,0.724900007247925,ec3770ae7f439181,run_learner,
219,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:06.772200Z,2026-02-24T03:35:07.506100Z,,,7290254_219,joba4f8680970e75d50f4704f845baf620d.log_219,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,99,725.236100196838,0.733899831771851,ec3770ae7f439181,run_learner,
220,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:06.772800Z,2026-02-24T03:35:07.510700Z,,,7290254_220,joba4f8680970e75d50f4704f845baf620d.log_220,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,100,725.236700057983,0.737900018692017,ec3770ae7f439181,run_learner,
221,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.822700Z,2026-02-24T03:35:03.607700Z,,,7290254_221,joba4f8680970e75d50f4704f845baf620d.log_221,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,101,721.286600112915,0.785000085830689,ec3770ae7f439181,run_learner,
222,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.688400Z,2026-02-24T03:35:05.416600Z,,,7290254_222,joba4f8680970e75d50f4704f845baf620d.log_222,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,102,723.1523001194,0.72819995880127,ec3770ae7f439181,run_learner,
223,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.717400Z,2026-02-24T03:35:03.490200Z,,,7290254_223,joba4f8680970e75d50f4704f845baf620d.log_223,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,103,721.181300163269,0.772799968719482,ec3770ae7f439181,run_learner,
224,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.816600Z,2026-02-24T03:35:03.613200Z,,,7290254_224,joba4f8680970e75d50f4704f845baf620d.log_224,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,104,721.280500173569,0.796599864959717,ec3770ae7f439181,run_learner,
225,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.721Z,2026-02-24T03:35:05.408400Z,,,7290254_225,joba4f8680970e75d50f4704f845baf620d.log_225,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,105,723.184900045395,0.687400102615356,ec3770ae7f439181,run_learner,
226,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.806200Z,2026-02-24T03:35:03.566300Z,,,7290254_226,joba4f8680970e75d50f4704f845baf620d.log_226,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,106,721.27010011673,0.7600998878479,ec3770ae7f439181,run_learner,
227,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:08.796900Z,2026-02-24T03:35:09.552400Z,,,7290254_227,joba4f8680970e75d50f4704f845baf620d.log_227,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,107,727.260800123215,0.755500078201294,ec3770ae7f439181,run_learner,
228,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.805800Z,2026-02-24T03:35:03.572300Z,,,7290254_228,joba4f8680970e75d50f4704f845baf620d.log_228,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,108,721.269700050354,0.766499996185303,ec3770ae7f439181,run_learner,
229,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:08.788200Z,2026-02-24T03:35:09.555Z,,,7290254_229,joba4f8680970e75d50f4704f845baf620d.log_229,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,109,727.252099990845,0.766800165176392,ec3770ae7f439181,run_learner,
230,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.818200Z,2026-02-24T03:35:03.583600Z,,,7290254_230,joba4f8680970e75d50f4704f845baf620d.log_230,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,110,721.282100200653,0.765399932861328,ec3770ae7f439181,run_learner,
231,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:06.787600Z,2026-02-24T03:35:07.475100Z,,,7290254_231,joba4f8680970e75d50f4704f845baf620d.log_231,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,111,725.2515001297,0.6875,ec3770ae7f439181,run_learner,
232,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:08.804700Z,2026-02-24T03:35:09.557600Z,,,7290254_232,joba4f8680970e75d50f4704f845baf620d.log_232,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,112,727.26859998703,0.752900123596191,ec3770ae7f439181,run_learner,
233,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:10.773300Z,2026-02-24T03:35:11.442600Z,,,7290254_233,joba4f8680970e75d50f4704f845baf620d.log_233,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,113,729.237200021744,0.669300079345703,ec3770ae7f439181,run_learner,
234,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:08.781300Z,2026-02-24T03:35:09.460300Z,,,7290254_234,joba4f8680970e75d50f4704f845baf620d.log_234,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,114,727.245200157166,0.678999900817871,ec3770ae7f439181,run_learner,
235,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.808100Z,2026-02-24T03:35:05.579400Z,,,7290254_235,joba4f8680970e75d50f4704f845baf620d.log_235,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,115,723.272000074387,0.771300077438355,ec3770ae7f439181,run_learner,
236,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.808100Z,2026-02-24T03:35:05.588Z,,,7290254_236,joba4f8680970e75d50f4704f845baf620d.log_236,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,116,723.272000074387,0.779900074005127,ec3770ae7f439181,run_learner,
237,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.808100Z,2026-02-24T03:35:05.585500Z,,,7290254_237,joba4f8680970e75d50f4704f845baf620d.log_237,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,117,723.272000074387,0.777400016784668,ec3770ae7f439181,run_learner,
238,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:06.782200Z,2026-02-24T03:35:07.465400Z,,,7290254_238,joba4f8680970e75d50f4704f845baf620d.log_238,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,118,725.246100187302,0.683199882507324,ec3770ae7f439181,run_learner,
239,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:04.808200Z,2026-02-24T03:35:05.592400Z,,,7290254_239,joba4f8680970e75d50f4704f845baf620d.log_239,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,119,723.272099971771,0.784200191497803,ec3770ae7f439181,run_learner,
240,2026-02-24T03:23:01.536100Z,2026-02-24T03:35:02.797500Z,2026-02-24T03:35:03.495200Z,,,7290254_240,joba4f8680970e75d50f4704f845baf620d.log_240,joba4f8680970e75d50f4704f845baf620d,00055f35-837e-4063-837b-767be8fc5a7f,120,721.26139998436,0.697700023651123,ec3770ae7f439181,run_learner,
