grid_job_i,task.i,learner.i,resampling.i,task_id,learner_id,resampling_id,test.subset,train.subsets,groups,test.fold,seed,n.train.groups,iteration,Train_subsets,start.time,end.time,process,classif.acc
366,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,3,1,270,16,all,2026-02-24T21:52:52.663422Z,2026-02-24T21:53:00.576519Z,34,0.935483870967742
367,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,4,1,270,19,all,2026-02-24T21:52:53.645232Z,2026-02-24T21:53:01.522849Z,30,0.76
368,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,4,1,270,22,all,2026-02-24T21:52:55.425225Z,2026-02-24T21:53:02.621210Z,27,0.870967741935484
369,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,5,1,270,25,all,2026-02-24T21:52:55.724346Z,2026-02-24T21:53:03.992310Z,38,0.86
37,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,all,11700,9,1,11700,51,all,2026-02-24T18:26:11.146153Z,2026-02-24T18:31:13.807960Z,44,0.09125
370,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,5,1,270,28,all,2026-02-24T21:52:56.084679Z,2026-02-24T21:53:03.415306Z,29,0.9
371,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,6,1,270,31,all,2026-02-24T21:52:56.308900Z,2026-02-24T21:53:03.478170Z,25,0.63265306122449
372,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,6,1,270,34,all,2026-02-24T21:52:58.345549Z,2026-02-24T21:53:06.546450Z,35,0.766666666666667
373,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,7,1,270,37,all,2026-02-24T21:52:59.601802Z,2026-02-24T21:53:07.886978Z,24,0.877551020408163
374,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,7,1,270,40,all,2026-02-24T21:53:00.604733Z,2026-02-24T21:53:08.591982Z,34,0.724137931034483
375,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,8,1,270,43,all,2026-02-24T21:53:00.902946Z,2026-02-24T21:53:09.992113Z,26,0.918367346938776
376,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,8,1,270,46,all,2026-02-24T21:53:01.530368Z,2026-02-24T21:53:09.024340Z,30,0.96551724137931
377,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,9,1,270,49,all,2026-02-24T21:53:02.627669Z,2026-02-24T21:53:10.004375Z,27,0.816326530612245
378,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,9,1,270,52,all,2026-02-24T21:53:03.424030Z,2026-02-24T21:53:11.072941Z,29,0.793103448275862
379,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,10,1,270,55,all,2026-02-24T21:53:03.484458Z,2026-02-24T21:53:10.971551Z,25,0.897959183673469
38,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,all,11700,9,1,11700,54,all,2026-02-24T18:26:11.146275Z,2026-02-24T18:31:13.810224Z,47,0.08
380,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,10,1,270,58,all,2026-02-24T21:53:03.999934Z,2026-02-24T21:53:11.515390Z,38,0.793103448275862
381,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,other,270,1,1,270,61,other,2026-02-24T21:53:06.552661Z,2026-02-24T21:53:13.975607Z,35,0.807692307692308
382,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,other,450,1,1,270,62,other,2026-02-24T21:53:07.906143Z,2026-02-24T21:53:15.316727Z,24,0.838709677419355
383,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,other,270,2,1,270,64,other,2026-02-24T21:53:08.598436Z,2026-02-24T21:53:16.970226Z,34,0.923076923076923
384,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,other,450,2,1,270,65,other,2026-02-24T21:53:09.032848Z,2026-02-24T21:53:16.718313Z,30,0.709677419354839
385,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,other,270,3,1,270,67,other,2026-02-24T21:53:09.999504Z,2026-02-24T21:53:18.653345Z,26,0.705882352941177
386,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,other,450,3,1,270,68,other,2026-02-24T21:53:10.010806Z,2026-02-24T21:53:17.170155Z,27,0.870967741935484
387,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,other,270,4,1,270,70,other,2026-02-24T21:53:10.977752Z,2026-02-24T21:53:18.148763Z,25,0.78
388,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,other,450,4,1,270,71,other,2026-02-24T21:53:11.082212Z,2026-02-24T21:53:18.409841Z,29,0.774193548387097
389,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,other,270,5,1,270,73,other,2026-02-24T21:53:11.522061Z,2026-02-24T21:53:19.404659Z,38,0.86
39,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,all,11700,10,1,11700,57,all,2026-02-24T18:26:11.146510Z,2026-02-24T18:26:55.116739Z,34,0.0975
390,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,other,450,5,1,270,74,other,2026-02-24T21:53:13.981866Z,2026-02-24T21:53:21.664610Z,35,0.866666666666667
391,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,other,270,6,1,270,76,other,2026-02-24T21:53:15.322903Z,2026-02-24T21:53:23.290880Z,24,0.653061224489796
392,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,other,450,6,1,270,77,other,2026-02-24T21:53:16.724987Z,2026-02-24T21:53:24.592422Z,30,0.733333333333333
393,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,other,270,7,1,270,79,other,2026-02-24T21:53:16.977500Z,2026-02-24T21:53:24.726576Z,34,0.857142857142857
394,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,other,450,7,1,270,80,other,2026-02-24T21:53:17.176561Z,2026-02-24T21:53:24.399589Z,27,0.758620689655172
395,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,other,270,8,1,270,82,other,2026-02-24T21:53:18.155349Z,2026-02-24T21:53:25.320165Z,25,0.816326530612245
396,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,other,450,8,1,270,83,other,2026-02-24T21:53:18.418367Z,2026-02-24T21:53:25.741794Z,29,0.931034482758621
397,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,other,270,9,1,270,85,other,2026-02-24T21:53:18.661884Z,2026-02-24T21:53:28.331353Z,26,0.836734693877551
398,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,other,450,9,1,270,86,other,2026-02-24T21:53:19.410691Z,2026-02-24T21:53:27.297944Z,38,0.758620689655172
399,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,other,270,10,1,270,88,other,2026-02-24T21:53:21.672847Z,2026-02-24T21:53:29.353554Z,35,0.918367346938776
4,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,2,1,11700,12,all,2026-02-24T18:26:11.143776Z,2026-02-24T23:55:23.047909Z,6,0.422
40,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,all,11700,10,1,11700,60,all,2026-02-24T18:26:11.146559Z,2026-02-24T18:27:40.363593Z,28,0.108
400,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,other,450,10,1,270,89,other,2026-02-24T21:53:23.297029Z,2026-02-24T21:53:30.872437Z,24,0.827586206896552
401,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,same,450,1,1,270,91,same,2026-02-24T21:53:24.405907Z,2026-02-24T21:53:31.819219Z,27,0.788461538461538
402,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,same,270,1,1,270,93,same,2026-02-24T21:53:24.599777Z,2026-02-24T21:53:32.067262Z,30,0.806451612903226
403,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,same,450,2,1,270,94,same,2026-02-24T21:53:24.736578Z,2026-02-24T21:53:32.741833Z,34,0.923076923076923
404,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,same,270,2,1,270,96,same,2026-02-24T21:53:25.326570Z,2026-02-24T21:53:32.738092Z,25,0.741935483870968
405,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,same,450,3,1,270,97,same,2026-02-24T21:53:25.751504Z,2026-02-24T21:53:33.423554Z,29,0.823529411764706
406,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,same,270,3,1,270,99,same,2026-02-24T21:53:27.304196Z,2026-02-24T21:53:34.864281Z,38,0.806451612903226
407,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,same,450,4,1,270,100,same,2026-02-24T21:53:28.338659Z,2026-02-24T21:53:37.427822Z,26,0.76
408,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,same,270,4,1,270,102,same,2026-02-24T21:53:29.360150Z,2026-02-24T21:53:36.706604Z,35,0.838709677419355
409,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,same,450,5,1,270,103,same,2026-02-24T21:53:30.878773Z,2026-02-24T21:53:38.357881Z,24,0.82
41,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,1,1,7200,2,all,2026-02-24T18:26:11.146564Z,2026-02-24T19:45:47.946881Z,30,0.38625
410,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,same,270,5,1,270,105,same,2026-02-24T21:53:31.825698Z,2026-02-24T21:53:39.208519Z,27,0.833333333333333
411,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,same,450,6,1,270,106,same,2026-02-24T21:53:32.075444Z,2026-02-24T21:53:39.918777Z,30,0.73469387755102
412,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,same,270,6,1,270,108,same,2026-02-24T21:53:32.744934Z,2026-02-24T21:53:40.122339Z,25,0.733333333333333
413,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,same,450,7,1,270,109,same,2026-02-24T21:53:32.751611Z,2026-02-24T21:53:40.574428Z,34,0.857142857142857
414,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,same,270,7,1,270,111,same,2026-02-24T21:53:33.431705Z,2026-02-24T21:53:40.791822Z,29,0.827586206896552
415,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,same,450,8,1,270,112,same,2026-02-24T21:53:34.870595Z,2026-02-24T21:53:42.249581Z,38,0.795918367346939
416,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,same,270,8,1,270,114,same,2026-02-24T21:53:36.713050Z,2026-02-24T21:53:44.524750Z,35,0.896551724137931
417,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,same,450,9,1,270,115,same,2026-02-24T21:53:37.435424Z,2026-02-24T21:53:45.989583Z,26,0.816326530612245
418,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,same,270,9,1,270,117,same,2026-02-24T21:53:38.365520Z,2026-02-24T21:53:46.739376Z,24,0.724137931034483
419,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,same,450,10,1,270,118,same,2026-02-24T21:53:39.215105Z,2026-02-24T21:53:46.557255Z,27,0.877551020408163
42,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,1,1,7200,5,all,2026-02-24T18:26:11.146678Z,2026-02-24T19:44:35.917272Z,26,0.38
420,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,same,270,10,1,270,120,same,2026-02-24T21:53:39.927048Z,2026-02-24T21:53:47.443684Z,30,0.758620689655172
421,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,1,1,270,1,all,2026-02-24T21:53:40.128676Z,2026-02-24T21:53:47.258807Z,25,0.346153846153846
422,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,1,1,270,4,all,2026-02-24T21:53:40.580818Z,2026-02-24T21:53:48.332915Z,34,0.32258064516129
423,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,2,1,270,7,all,2026-02-24T21:53:40.800569Z,2026-02-24T21:53:48.160598Z,29,0.346153846153846
424,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,2,1,270,10,all,2026-02-24T21:53:42.256943Z,2026-02-24T21:53:49.888278Z,38,0.32258064516129
425,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,3,1,270,13,all,2026-02-24T21:53:42.655995Z,2026-02-24T21:53:50.380668Z,41,0.352941176470588
426,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,3,1,270,16,all,2026-02-24T21:53:44.531018Z,2026-02-24T21:53:51.743803Z,35,0.32258064516129
427,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,4,1,270,19,all,2026-02-24T21:53:45.997452Z,2026-02-24T21:53:54.503715Z,26,0.34
428,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,4,1,270,22,all,2026-02-24T21:53:46.564564Z,2026-02-24T21:53:54.039616Z,27,0.32258064516129
429,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,5,1,270,25,all,2026-02-24T21:53:46.745418Z,2026-02-24T21:53:54.144798Z,24,0.34
43,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,2,1,7200,8,all,2026-02-24T18:26:11.146670Z,2026-02-24T19:28:32.860263Z,38,0.37125
430,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,5,1,270,28,all,2026-02-24T21:53:47.262154Z,2026-02-24T21:53:54.388792Z,25,0.333333333333333
431,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,6,1,270,31,all,2026-02-24T21:53:47.450990Z,2026-02-24T21:53:54.747460Z,30,0.346938775510204
432,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,6,1,270,34,all,2026-02-24T21:53:48.165169Z,2026-02-24T21:53:55.177628Z,29,0.333333333333333
433,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,7,1,270,37,all,2026-02-24T21:53:48.336714Z,2026-02-24T21:53:55.743987Z,34,0.346938775510204
434,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,7,1,270,40,all,2026-02-24T21:53:49.892353Z,2026-02-24T21:53:57.091924Z,38,0.344827586206897
435,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,8,1,270,43,all,2026-02-24T21:53:50.391888Z,2026-02-24T21:53:58.244870Z,41,0.346938775510204
436,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,8,1,270,46,all,2026-02-24T21:53:51.747349Z,2026-02-24T21:53:59.135047Z,35,0.344827586206897
437,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,9,1,270,49,all,2026-02-24T21:53:54.043375Z,2026-02-24T21:54:01.177648Z,27,0.346938775510204
438,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,9,1,270,52,all,2026-02-24T21:53:54.148221Z,2026-02-24T21:54:01.430414Z,24,0.344827586206897
439,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,10,1,270,55,all,2026-02-24T21:53:54.392548Z,2026-02-24T21:54:01.475958Z,25,0.346938775510204
44,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,2,1,7200,11,all,2026-02-24T18:26:11.146799Z,2026-02-24T19:32:49.257552Z,37,0.42
440,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,10,1,270,58,all,2026-02-24T21:53:54.508242Z,2026-02-24T21:54:03.834217Z,26,0.344827586206897
441,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,other,270,1,1,270,61,other,2026-02-24T21:53:54.751574Z,2026-02-24T21:54:02.177209Z,30,0.307692307692308
442,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,1,1,270,62,other,2026-02-24T21:53:55.182780Z,2026-02-24T21:54:02.201172Z,29,0.32258064516129
443,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,other,270,2,1,270,64,other,2026-02-24T21:53:55.747479Z,2026-02-24T21:54:03.363394Z,34,0.307692307692308
444,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,2,1,270,65,other,2026-02-24T21:53:57.096379Z,2026-02-24T21:54:04.522274Z,38,0.32258064516129
445,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,other,270,3,1,270,67,other,2026-02-24T21:53:58.248799Z,2026-02-24T21:54:05.708928Z,41,0.294117647058824
446,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,3,1,270,68,other,2026-02-24T21:53:59.138392Z,2026-02-24T21:54:06.570351Z,35,0.32258064516129
447,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,other,270,4,1,270,70,other,2026-02-24T21:54:01.181679Z,2026-02-24T21:54:08.829944Z,27,0.3
448,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,4,1,270,71,other,2026-02-24T21:54:01.433681Z,2026-02-24T21:54:08.953536Z,24,0.32258064516129
449,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,other,270,5,1,270,73,other,2026-02-24T21:54:01.479759Z,2026-02-24T21:54:08.886932Z,25,0.3
45,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,3,1,7200,14,all,2026-02-24T18:26:11.147126Z,2026-02-24T19:42:22.765494Z,33,0.355
450,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,5,1,270,74,other,2026-02-24T21:54:02.181846Z,2026-02-24T21:54:09.595758Z,30,0.3
451,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,other,270,6,1,270,76,other,2026-02-24T21:54:02.205782Z,2026-02-24T21:54:09.229252Z,29,0.306122448979592
452,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,6,1,270,77,other,2026-02-24T21:54:03.367181Z,2026-02-24T21:54:11.000727Z,34,0.3
453,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,other,270,7,1,270,79,other,2026-02-24T21:54:03.838578Z,2026-02-24T21:54:12.458723Z,26,0.306122448979592
454,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,7,1,270,80,other,2026-02-24T21:54:04.525395Z,2026-02-24T21:54:12.051314Z,38,0.310344827586207
455,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,other,270,8,1,270,82,other,2026-02-24T21:54:05.712538Z,2026-02-24T21:54:13.862881Z,41,0.306122448979592
456,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,8,1,270,83,other,2026-02-24T21:54:06.573913Z,2026-02-24T21:54:14.107729Z,35,0.310344827586207
457,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,other,270,9,1,270,85,other,2026-02-24T21:54:08.833569Z,2026-02-24T21:54:16.220712Z,27,0.306122448979592
458,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,9,1,270,86,other,2026-02-24T21:54:08.890241Z,2026-02-24T21:54:16.400626Z,25,0.310344827586207
459,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,other,270,10,1,270,88,other,2026-02-24T21:54:08.956618Z,2026-02-24T21:54:16.441262Z,24,0.306122448979592
46,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,3,1,7200,17,all,2026-02-24T18:26:11.146478Z,2026-02-24T20:59:38.146453Z,9,0.332
460,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,10,1,270,89,other,2026-02-24T21:54:09.233950Z,2026-02-24T21:54:16.516223Z,29,0.310344827586207
461,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,same,450,1,1,270,91,same,2026-02-24T21:54:09.599722Z,2026-02-24T21:54:17.033527Z,30,0.346153846153846
462,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,same,270,1,1,270,93,same,2026-02-24T21:54:11.004320Z,2026-02-24T21:54:18.825382Z,34,0.354838709677419
463,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,same,450,2,1,270,94,same,2026-02-24T21:54:12.054613Z,2026-02-24T21:54:19.395641Z,38,0.346153846153846
464,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,same,270,2,1,270,96,same,2026-02-24T21:54:12.462687Z,2026-02-24T21:54:21.156304Z,26,0.354838709677419
465,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,same,450,3,1,270,97,same,2026-02-24T21:54:13.866426Z,2026-02-24T21:54:21.431371Z,41,0.352941176470588
466,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,same,270,3,1,270,99,same,2026-02-24T21:54:14.111192Z,2026-02-24T21:54:21.330946Z,35,0.354838709677419
467,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,same,450,4,1,270,100,same,2026-02-24T21:54:16.224680Z,2026-02-24T21:54:23.615705Z,27,0.36
468,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,same,270,4,1,270,102,same,2026-02-24T21:54:16.403933Z,2026-02-24T21:54:23.432032Z,25,0.354838709677419
469,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,same,450,5,1,270,103,same,2026-02-24T21:54:16.444645Z,2026-02-24T21:54:23.814709Z,24,0.36
47,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,4,1,7200,20,all,2026-02-24T18:26:11.146543Z,2026-02-24T21:01:23.860052Z,10,0.3625
470,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,same,270,5,1,270,105,same,2026-02-24T21:54:16.520797Z,2026-02-24T21:54:23.506531Z,29,0.366666666666667
471,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,same,450,6,1,270,106,same,2026-02-24T21:54:17.038112Z,2026-02-24T21:54:24.226161Z,30,0.346938775510204
472,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,same,270,6,1,270,108,same,2026-02-24T21:54:18.828982Z,2026-02-24T21:54:26.533294Z,34,0.366666666666667
473,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,same,450,7,1,270,109,same,2026-02-24T21:54:19.399233Z,2026-02-24T21:54:26.479694Z,38,0.346938775510204
474,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,same,270,7,1,270,111,same,2026-02-24T21:54:21.160627Z,2026-02-24T21:54:29.455010Z,26,0.344827586206897
475,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,same,450,8,1,270,112,same,2026-02-24T21:54:21.334234Z,2026-02-24T21:54:28.575382Z,35,0.346938775510204
476,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,same,270,8,1,270,114,same,2026-02-24T21:54:21.434960Z,2026-02-24T21:54:29.273002Z,41,0.344827586206897
477,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,same,450,9,1,270,115,same,2026-02-24T21:54:23.436001Z,2026-02-24T21:54:30.862505Z,25,0.346938775510204
478,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,same,270,9,1,270,117,same,2026-02-24T21:54:23.511108Z,2026-02-24T21:54:30.746761Z,29,0.344827586206897
479,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,same,450,10,1,270,118,same,2026-02-24T21:54:23.619080Z,2026-02-24T21:54:30.675336Z,27,0.346938775510204
48,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,4,1,7200,23,all,2026-02-24T18:26:11.148163Z,2026-02-24T19:48:17.903110Z,7,0.334
480,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,same,270,10,1,270,120,same,2026-02-24T21:54:23.818229Z,2026-02-24T21:54:31.287395Z,24,0.344827586206897
49,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,5,1,7200,26,all,2026-02-24T18:26:11.147413Z,2026-02-24T19:47:08.619857Z,36,0.37
5,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,3,1,11700,15,all,2026-02-24T18:26:11.144322Z,2026-02-24T23:59:27.418301Z,5,0.36625
50,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,5,1,7200,29,all,2026-02-24T18:26:55.125675Z,2026-02-24T19:29:06.085090Z,34,0.396
51,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,6,1,7200,32,all,2026-02-24T18:27:27.438311Z,2026-02-24T19:27:22.677833Z,25,0.37875
52,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,6,1,7200,35,all,2026-02-24T18:27:27.438354Z,2026-02-24T19:32:17.908631Z,24,0.376
53,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,7,1,7200,38,all,2026-02-24T18:27:40.370451Z,2026-02-24T19:48:59.459270Z,28,0.37375
54,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,7,1,7200,41,all,2026-02-24T18:27:40.379978Z,2026-02-24T19:50:10.300344Z,31,0.356
55,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,8,1,7200,44,all,2026-02-24T18:27:40.381893Z,2026-02-24T19:54:57.234718Z,29,0.33875
56,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,8,1,7200,47,all,2026-02-24T18:27:40.382667Z,2026-02-24T19:27:37.367978Z,27,0.38
57,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,9,1,7200,50,all,2026-02-24T18:28:02.491099Z,2026-02-24T19:28:54.289876Z,35,0.36625
58,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,9,1,7200,53,all,2026-02-24T18:31:13.805356Z,2026-02-24T20:20:37.807301Z,49,0.372
59,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,10,1,7200,56,all,2026-02-24T18:31:13.805382Z,2026-02-24T20:16:05.343838Z,48,0.37875
6,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,3,1,11700,18,all,2026-02-24T18:26:11.144336Z,2026-02-24T22:21:10.239506Z,8,0.34
60,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,10,1,7200,59,all,2026-02-24T18:31:13.807534Z,2026-02-24T20:01:53.337472Z,42,0.338
61,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,1,1,7200,63,other,2026-02-24T18:31:13.808014Z,2026-02-24T19:30:11.900586Z,40,0.384
62,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,2,1,7200,66,other,2026-02-24T18:31:13.810638Z,2026-02-24T21:56:05.159575Z,43,0.426
63,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,3,1,7200,69,other,2026-02-24T18:31:13.812118Z,2026-02-24T22:01:57.522129Z,44,0.354
64,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,4,1,7200,72,other,2026-02-24T18:31:13.814228Z,2026-02-24T21:58:18.878775Z,47,0.342
65,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,5,1,7200,75,other,2026-02-24T18:31:13.816324Z,2026-02-24T22:00:39.796001Z,45,0.378
66,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,6,1,7200,78,other,2026-02-24T18:31:13.820775Z,2026-02-24T22:02:41.293003Z,46,0.368
